config_id,asset,lookback_years,stress_pctile,stress_tilt_fraction,persistence_days,max_lump_multiple,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg02_lb5_pc70_tf0.25_pd1,SP500,5,70,0.25,1,6.0,85.28890172895416,0.1531030406943582,85.27722344483453,0.1530965091120862,True,85.16084109692808,0.152343531735561,85.14917987853534,0.15233705290993851,True
cfg02_lb5_pc70_tf0.25_pd1,GOLD,5,70,0.25,1,6.0,2.1581122442140512,0.5030406906823016,2.2312322553607693,0.5049170813430391,False,2.1548755525623027,0.49993766761924624,2.227883543414292,0.5019039393179513,False
cfg02_lb5_pc70_tf0.25_pd1,SILVER,5,70,0.25,1,6.0,1.6470602121770979,0.31292371935403657,1.686659698183187,0.3196772758715409,False,1.6445908659188022,0.3111070566103728,1.6841286627489933,0.31790937005101605,False
cfg02_lb5_pc70_tf0.25_pd1,BTC,5,70,0.25,1,6.0,7.77652684077208,1.0004081045911961,9.855679074865842,1.0673092354078406,False,7.764863928192468,0.9983590194770131,9.84088617851966,1.0652491717139174,False
cfg02_lb5_pc70_tf0.25_pd1,OIL,5,70,0.25,1,6.0,1.1919436712727247,0.2231044162610085,1.1798550873762443,0.22782375575083372,False,1.1901576795072748,0.22150032627875912,1.1780850183556857,0.2262905906561879,False
cfg03_lb5_pc70_tf0.25_pd3,SP500,5,70,0.25,3,6.0,85.28367829965296,0.15309992441051629,85.27722344483453,0.1530965091120862,True,85.15562527596816,0.15234043352144694,85.14917987853534,0.15233705290993851,True
cfg03_lb5_pc70_tf0.25_pd3,GOLD,5,70,0.25,3,6.0,2.196224157922597,0.5058970232593956,2.2312322553607693,0.5049170813430391,False,2.1929291257958723,0.5028249090118895,2.227883543414292,0.5019039393179513,False
cfg03_lb5_pc70_tf0.25_pd3,SILVER,5,70,0.25,3,6.0,1.672983984828263,0.3177204132905233,1.686659698183187,0.3196772758715409,False,1.6704745986070884,0.31592071650719133,1.6841286627489933,0.31790937005101605,False
cfg03_lb5_pc70_tf0.25_pd3,BTC,5,70,0.25,3,6.0,7.883319915164958,1.0015105487276321,9.855679074865842,1.0673092354078406,False,7.87149665262379,0.999442360457539,9.84088617851966,1.0652491717139174,False
cfg03_lb5_pc70_tf0.25_pd3,OIL,5,70,0.25,3,6.0,1.1926657199436146,0.22585363062756988,1.1798550873762443,0.22782375575083372,False,1.1908775297449243,0.2242684879265336,1.1780850183556857,0.2262905906561879,False
cfg04_lb5_pc80_tf0.0_pd1,SP500,5,80,0.0,1,6.0,85.29704590974144,0.15310952177006054,85.27722344483453,0.1530965091120862,True,85.16897257998129,0.1523500334496369,85.14917987853534,0.15233705290993851,True
cfg04_lb5_pc80_tf0.0_pd1,GOLD,5,80,0.0,1,6.0,2.205937646758445,0.5075735288784163,2.2312322553607693,0.5049170813430391,False,2.202626914704766,0.5045081796726703,2.227883543414292,0.5019039393179513,False
cfg04_lb5_pc80_tf0.0_pd1,SILVER,5,80,0.0,1,6.0,1.690286920664514,0.32066217742043396,1.686659698183187,0.3196772758715409,True,1.687750438950316,0.31886922449502175,1.6841286627489933,0.31790937005101605,True
cfg04_lb5_pc80_tf0.0_pd1,BTC,5,80,0.0,1,6.0,9.046316405259425,1.0459400531533305,9.855679074865842,1.0673092354078406,False,9.032738768176912,1.0438734417023572,9.84088617851966,1.0652491717139174,False
cfg04_lb5_pc80_tf0.0_pd1,OIL,5,80,0.0,1,6.0,1.2335738765964743,0.23478579906047226,1.1798550873762443,0.22782375575083372,True,1.2317231487332427,0.23320913989749872,1.1780850183556857,0.2262905906561879,True
cfg05_lb5_pc80_tf0.0_pd3,SP500,5,80,0.0,3,6.0,85.30053641816293,0.1531120857318745,85.27722344483453,0.1530965091120862,True,85.17245784739917,0.15235259863753356,85.14917987853534,0.15233705290993851,True
