config_id,asset,corr_window,pctile_lookback,k,min_mult,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg21_cw90_pl504_k1.0_mn0.5,GOLD,90,504,1.0,0.5,2.2309767563559917,0.5048595512272348,2.2312322553607693,0.5049170813430391,False,2.2276284280416583,0.501846252077389,2.227883543414292,0.5019039393179513,False
cfg21_cw90_pl504_k1.0_mn0.5,SILVER,90,504,1.0,0.5,1.6866368455473226,0.31966726508263976,1.686659698183187,0.3196772758715409,False,1.6841058444263932,0.3178991971129895,1.6841286627489933,0.31790937005101605,False
cfg21_cw90_pl504_k1.0_mn0.5,BTC,90,504,1.0,0.5,9.853225811590194,1.0672462345856588,9.855679074865842,1.0673092354078406,False,9.838436598822492,1.065186078862554,9.84088617851966,1.0652491717139174,False
cfg21_cw90_pl504_k1.0_mn0.5,OIL,90,504,1.0,0.5,1.180108522159677,0.22786300113901892,1.1798550873762443,0.22782375575083372,True,1.1783380726064097,0.2263297232092376,1.1780850183556857,0.2262905906561879,True
cfg22_cw90_pl504_k1.5_mn0.25,SP500,90,504,1.5,0.25,85.27717828788518,0.15309647411232555,85.27722344483453,0.1530965091120862,False,85.1491347893893,0.15233701782543524,85.14917987853534,0.15233705290993851,False
cfg22_cw90_pl504_k1.5_mn0.25,GOLD,90,504,1.5,0.25,2.2309986711011303,0.5049111595285214,2.2312322553607693,0.5049170813430391,False,2.227650309881769,0.501897570596567,2.227883543414292,0.5019039393179513,False
cfg22_cw90_pl504_k1.5_mn0.25,SILVER,90,504,1.5,0.25,1.686384205228049,0.3196310048862797,1.686659698183187,0.3196772758715409,False,1.6838535834469397,0.317862708710279,1.6841286627489933,0.31790937005101605,False
cfg22_cw90_pl504_k1.5_mn0.25,BTC,90,504,1.5,0.25,9.855422740767931,1.0673323293696169,9.855679074865842,1.0673092354078406,False,9.840630229307745,1.0652721166507753,9.84088617851966,1.0652491717139174,False
cfg22_cw90_pl504_k1.5_mn0.25,OIL,90,504,1.5,0.25,1.180538778381261,0.22794414431414572,1.1798550873762443,0.22782375575083372,True,1.1787676827976332,0.22641074714463033,1.1780850183556857,0.2262905906561879,True
cfg23_cw90_pl504_k1.5_mn0.5,SP500,90,504,1.5,0.5,85.27723974147571,0.15309651969200594,85.27722344483453,0.1530965091120862,True,85.14919615070677,0.15233706345584372,85.14917987853534,0.15233705290993851,True
