config_id,asset,ts_lookback,k,min_mult,max_mult,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg23_tl252_k1.5_mn0.5_mx2.0,SP500,252,1.5,0.5,2.0,85.27732398007373,0.1530965793256627,85.27722344483453,0.1530965091120862,True,85.14928026282054,0.1523371230742879,85.14917987853534,0.15233705290993851,True
cfg23_tl252_k1.5_mn0.5_mx2.0,GOLD,252,1.5,0.5,2.0,2.2311991566079614,0.5049199882383139,2.2312322553607693,0.5049170813430391,False,2.2278504943593145,0.5019067806662102,2.227883543414292,0.5019039393179513,False
cfg23_tl252_k1.5_mn0.5_mx2.0,SILVER,252,1.5,0.5,2.0,1.6867113826163478,0.3196875226023378,1.686659698183187,0.3196772758715409,True,1.684180269577899,0.3179195934110181,1.6841286627489933,0.31790937005101605,True
cfg23_tl252_k1.5_mn0.5_mx2.0,BTC,252,1.5,0.5,2.0,9.855923964361079,1.0674590000837179,9.855679074865842,1.0673092354078406,True,9.841130700312938,1.0653989091500875,9.84088617851966,1.0652491717139174,True
cfg23_tl252_k1.5_mn0.5_mx2.0,OIL,252,1.5,0.5,2.0,1.1804154600424788,0.22792198940048194,1.1798550873762443,0.22782375575083372,True,1.1786445496215199,0.22638883595265108,1.1780850183556857,0.2262905906561879,True
cfg24_tl504_k0.5_mn0.25_mx1.5,SP500,504,0.5,0.25,1.5,85.27727256920076,0.1530965428888524,85.27722344483453,0.1530965091120862,True,85.14922892914126,0.1523370866501947,85.14917987853534,0.15233705290993851,True
cfg24_tl504_k0.5_mn0.25_mx1.5,GOLD,504,0.5,0.25,1.5,2.231241876580398,0.5049235041456797,2.2312322553607693,0.5049170813430391,True,2.2278931501876476,0.50191032358944,2.227883543414292,0.5019039393179513,True
cfg24_tl504_k0.5_mn0.25_mx1.5,SILVER,504,0.5,0.25,1.5,1.6867075919661292,0.3196860416929272,1.686659698183187,0.3196772758715409,True,1.684176484619351,0.31791812727135815,1.6841286627489933,0.31790937005101605,True
cfg24_tl504_k0.5_mn0.25_mx1.5,BTC,504,0.5,0.25,1.5,9.854307262611771,1.0672773285510888,9.855679074865842,1.0673092354078406,False,9.839516426043739,1.0652172313938035,9.84088617851966,1.0652491717139174,False
cfg24_tl504_k0.5_mn0.25_mx1.5,OIL,504,0.5,0.25,1.5,1.1801983824209181,0.22787991714358893,1.1798550873762443,0.22782375575083372,True,1.1784277979423354,0.22634675583326822,1.1780850183556857,0.2262905906561879,True
cfg25_tl504_k0.5_mn0.25_mx2.0,SP500,504,0.5,0.25,2.0,85.27727256920076,0.1530965428888524,85.27722344483453,0.1530965091120862,True,85.14922892914126,0.1523370866501947,85.14917987853534,0.15233705290993851,True
cfg25_tl504_k0.5_mn0.25_mx2.0,GOLD,504,0.5,0.25,2.0,2.231241876580398,0.5049235041456797,2.2312322553607693,0.5049170813430391,True,2.2278931501876476,0.50191032358944,2.227883543414292,0.5019039393179513,True
cfg25_tl504_k0.5_mn0.25_mx2.0,SILVER,504,0.5,0.25,2.0,1.6867075919661292,0.3196860416929272,1.686659698183187,0.3196772758715409,True,1.684176484619351,0.31791812727135815,1.6841286627489933,0.31790937005101605,True
cfg25_tl504_k0.5_mn0.25_mx2.0,BTC,504,0.5,0.25,2.0,9.854307262611771,1.0672773285510888,9.855679074865842,1.0673092354078406,False,9.839516426043739,1.0652172313938035,9.84088617851966,1.0652491717139174,False
cfg25_tl504_k0.5_mn0.25_mx2.0,OIL,504,0.5,0.25,2.0,1.1801983824209181,0.22787991714358893,1.1798550873762443,0.22782375575083372,True,1.1784277979423354,0.22634675583326822,1.1780850183556857,0.2262905906561879,True
cfg26_tl504_k0.5_mn0.5_mx1.5,SP500,504,0.5,0.5,1.5,85.27727256920076,0.1530965428888524,85.27722344483453,0.1530965091120862,True,85.14922892914126,0.1523370866501947,85.14917987853534,0.15233705290993851,True
cfg26_tl504_k0.5_mn0.5_mx1.5,GOLD,504,0.5,0.5,1.5,2.231241876580398,0.5049235041456797,2.2312322553607693,0.5049170813430391,True,2.2278931501876476,0.50191032358944,2.227883543414292,0.5019039393179513,True
cfg26_tl504_k0.5_mn0.5_mx1.5,SILVER,504,0.5,0.5,1.5,1.6867075919661292,0.3196860416929272,1.686659698183187,0.3196772758715409,True,1.684176484619351,0.31791812727135815,1.6841286627489933,0.31790937005101605,True
cfg26_tl504_k0.5_mn0.5_mx1.5,BTC,504,0.5,0.5,1.5,9.854307262611771,1.0672773285510888,9.855679074865842,1.0673092354078406,False,9.839516426043739,1.0652172313938035,9.84088617851966,1.0652491717139174,False
cfg26_tl504_k0.5_mn0.5_mx1.5,OIL,504,0.5,0.5,1.5,1.1801983824209181,0.22787991714358893,1.1798550873762443,0.22782375575083372,True,1.1784277979423354,0.22634675583326822,1.1780850183556857,0.2262905906561879,True
cfg27_tl504_k0.5_mn0.5_mx2.0,SP500,504,0.5,0.5,2.0,85.27727256920076,0.1530965428888524,85.27722344483453,0.1530965091120862,True,85.14922892914126,0.1523370866501947,85.14917987853534,0.15233705290993851,True
cfg27_tl504_k0.5_mn0.5_mx2.0,GOLD,504,0.5,0.5,2.0,2.231241876580398,0.5049235041456797,2.2312322553607693,0.5049170813430391,True,2.2278931501876476,0.50191032358944,2.227883543414292,0.5019039393179513,True
cfg27_tl504_k0.5_mn0.5_mx2.0,SILVER,504,0.5,0.5,2.0,1.6867075919661292,0.3196860416929272,1.686659698183187,0.3196772758715409,True,1.684176484619351,0.31791812727135815,1.6841286627489933,0.31790937005101605,True
cfg27_tl504_k0.5_mn0.5_mx2.0,BTC,504,0.5,0.5,2.0,9.854307262611771,1.0672773285510888,9.855679074865842,1.0673092354078406,False,9.839516426043739,1.0652172313938035,9.84088617851966,1.0652491717139174,False
cfg27_tl504_k0.5_mn0.5_mx2.0,OIL,504,0.5,0.5,2.0,1.1801983824209181,0.22787991714358893,1.1798550873762443,0.22782375575083372,True,1.1784277979423354,0.22634675583326822,1.1780850183556857,0.2262905906561879,True
cfg28_tl504_k1.0_mn0.25_mx1.5,SP500,504,1.0,0.25,1.5,85.27723939526477,0.1530965166462887,85.27722344483453,0.1530965091120862,True,85.14919580501606,0.1523370603382036,85.14917987853534,0.15233705290993851,True
cfg28_tl504_k1.0_mn0.25_mx1.5,GOLD,504,1.0,0.25,1.5,2.231306068808071,0.5049468417199972,2.2312322553607693,0.5049170813430391,True,2.2279572460305976,0.5019335608724942,2.227883543414292,0.5019039393179513,True
cfg28_tl504_k1.0_mn0.25_mx1.5,SILVER,504,1.0,0.25,1.5,1.6866905419169904,0.3196867021911371,1.686659698183187,0.3196772758715409,True,1.684159460170888,0.317918749606402,1.6841286627489933,0.31790937005101605,True
cfg28_tl504_k1.0_mn0.25_mx1.5,BTC,504,1.0,0.25,1.5,9.8525099356712,1.0672319577933396,9.855679074865842,1.0673092354078406,False,9.837721797792252,1.065171815533057,9.84088617851966,1.0652491717139174,False
cfg28_tl504_k1.0_mn0.25_mx1.5,OIL,504,1.0,0.25,1.5,1.1804859448073797,0.22792874670655655,1.1798550873762443,0.22782375575083372,True,1.1787149285534415,0.22639556823493634,1.1780850183556857,0.2262905906561879,True
cfg29_tl504_k1.0_mn0.25_mx2.0,SP500,504,1.0,0.25,2.0,85.27723939526477,0.1530965166462887,85.27722344483453,0.1530965091120862,True,85.14919580501606,0.1523370603382036,85.14917987853534,0.15233705290993851,True
cfg29_tl504_k1.0_mn0.25_mx2.0,GOLD,504,1.0,0.25,2.0,2.231306068808071,0.5049468417199972,2.2312322553607693,0.5049170813430391,True,2.2279572460305976,0.5019335608724942,2.227883543414292,0.5019039393179513,True
cfg29_tl504_k1.0_mn0.25_mx2.0,SILVER,504,1.0,0.25,2.0,1.6866905419169904,0.3196867021911371,1.686659698183187,0.3196772758715409,True,1.684159460170888,0.317918749606402,1.6841286627489933,0.31790937005101605,True
cfg29_tl504_k1.0_mn0.25_mx2.0,BTC,504,1.0,0.25,2.0,9.8525099356712,1.0672319577933396,9.855679074865842,1.0673092354078406,False,9.837721797792252,1.065171815533057,9.84088617851966,1.0652491717139174,False
cfg29_tl504_k1.0_mn0.25_mx2.0,OIL,504,1.0,0.25,2.0,1.1804859448073797,0.22792874670655655,1.1798550873762443,0.22782375575083372,True,1.1787149285534415,0.22639556823493634,1.1780850183556857,0.2262905906561879,True
cfg30_tl504_k1.0_mn0.5_mx1.5,SP500,504,1.0,0.5,1.5,85.27730505542813,0.15309656579567266,85.27722344483453,0.1530965091120862,True,85.14926136659028,0.1523371095445886,85.14917987853534,0.15233705290993851,True
cfg30_tl504_k1.0_mn0.5_mx1.5,GOLD,504,1.0,0.5,1.5,2.2312816506736013,0.5049343784025712,2.2312322553607693,0.5049170813430391,True,2.2279328645599947,0.50192117556262,2.227883543414292,0.5019039393179513,True
cfg30_tl504_k1.0_mn0.5_mx1.5,SILVER,504,1.0,0.5,1.5,1.6867717566574822,0.31969679854647226,1.686659698183187,0.3196772758715409,True,1.6842405529673217,0.3179288790649382,1.6841286627489933,0.31790937005101605,True
cfg30_tl504_k1.0_mn0.5_mx1.5,BTC,504,1.0,0.5,1.5,9.85373518282731,1.0672670284793115,9.855679074865842,1.0673092354078406,False,9.838945205237936,1.065206911911864,9.84088617851966,1.0652491717139174,False
cfg30_tl504_k1.0_mn0.5_mx1.5,OIL,504,1.0,0.5,1.5,1.1803681624040787,0.22791053785338428,1.1798550873762443,0.22782375575083372,True,1.1785973230005944,0.22637738291453968,1.1780850183556857,0.2262905906561879,True
cfg31_tl504_k1.0_mn0.5_mx2.0,SP500,504,1.0,0.5,2.0,85.27730505542813,0.15309656579567266,85.27722344483453,0.1530965091120862,True,85.14926136659028,0.1523371095445886,85.14917987853534,0.15233705290993851,True
cfg31_tl504_k1.0_mn0.5_mx2.0,GOLD,504,1.0,0.5,2.0,2.2312816506736013,0.5049343784025712,2.2312322553607693,0.5049170813430391,True,2.2279328645599947,0.50192117556262,2.227883543414292,0.5019039393179513,True
cfg31_tl504_k1.0_mn0.5_mx2.0,SILVER,504,1.0,0.5,2.0,1.6867717566574822,0.31969679854647226,1.686659698183187,0.3196772758715409,True,1.6842405529673217,0.3179288790649382,1.6841286627489933,0.31790937005101605,True
cfg31_tl504_k1.0_mn0.5_mx2.0,BTC,504,1.0,0.5,2.0,9.85373518282731,1.0672670284793115,9.855679074865842,1.0673092354078406,False,9.838945205237936,1.065206911911864,9.84088617851966,1.0652491717139174,False
cfg31_tl504_k1.0_mn0.5_mx2.0,OIL,504,1.0,0.5,2.0,1.1803681624040787,0.22791053785338428,1.1798550873762443,0.22782375575083372,True,1.1785973230005944,0.22637738291453968,1.1780850183556857,0.2262905906561879,True
cfg32_tl504_k1.5_mn0.25_mx1.5,SP500,504,1.5,0.25,1.5,85.27722872361039,0.1530965084165451,85.27722344483453,0.1530965091120862,False,85.14918514938518,0.1523370520875946,85.14917987853534,0.15233705290993851,False
cfg32_tl504_k1.5_mn0.25_mx1.5,GOLD,504,1.5,0.25,1.5,2.2313676093811705,0.5049664397806182,2.2312322553607693,0.5049170813430391,True,2.228018694200431,0.5019531168683944,2.227883543414292,0.5019039393179513,True
cfg32_tl504_k1.5_mn0.25_mx1.5,SILVER,504,1.5,0.25,1.5,1.6868084976167124,0.31970586537715645,1.686659698183187,0.3196772758715409,True,1.6842772387599503,0.3179379021701147,1.6841286627489933,0.31790937005101605,True
cfg32_tl504_k1.5_mn0.25_mx1.5,BTC,504,1.5,0.25,1.5,9.853222861161406,1.067262004173407,9.855679074865842,1.0673092354078406,False,9.838433652823769,1.065201808433437,9.84088617851966,1.0652491717139174,False
cfg32_tl504_k1.5_mn0.25_mx1.5,OIL,504,1.5,0.25,1.5,1.1805878291315857,0.22794937361617057,1.1798550873762443,0.22782375575083372,True,1.1788166598981806,0.22641618614703868,1.1780850183556857,0.2262905906561879,True
cfg33_tl504_k1.5_mn0.25_mx2.0,SP500,504,1.5,0.25,2.0,85.27722872361039,0.1530965084165451,85.27722344483453,0.1530965091120862,False,85.14918514938518,0.1523370520875946,85.14917987853534,0.15233705290993851,False
cfg33_tl504_k1.5_mn0.25_mx2.0,GOLD,504,1.5,0.25,2.0,2.2313676093811705,0.5049664397806182,2.2312322553607693,0.5049170813430391,True,2.228018694200431,0.5019531168683944,2.227883543414292,0.5019039393179513,True
cfg33_tl504_k1.5_mn0.25_mx2.0,SILVER,504,1.5,0.25,2.0,1.6868084976167124,0.31970586537715645,1.686659698183187,0.3196772758715409,True,1.6842772387599503,0.3179379021701147,1.6841286627489933,0.31790937005101605,True
cfg33_tl504_k1.5_mn0.25_mx2.0,BTC,504,1.5,0.25,2.0,9.853222861161406,1.067262004173407,9.855679074865842,1.0673092354078406,False,9.838433652823769,1.065201808433437,9.84088617851966,1.0652491717139174,False
cfg33_tl504_k1.5_mn0.25_mx2.0,OIL,504,1.5,0.25,2.0,1.1805878291315857,0.22794937361617057,1.1798550873762443,0.22782375575083372,True,1.1788166598981806,0.22641618614703868,1.1780850183556857,0.2262905906561879,True
cfg34_tl504_k1.5_mn0.5_mx1.5,SP500,504,1.5,0.5,1.5,85.27731924168887,0.1530965758308368,85.27722344483453,0.1530965091120862,True,85.14927553155039,0.15233711957595453,85.14917987853534,0.15233705290993851,True
cfg34_tl504_k1.5_mn0.5_mx1.5,GOLD,504,1.5,0.5,1.5,2.2312989491484987,0.5049387429620477,2.2312322553607693,0.5049170813430391,True,2.227950137061202,0.5019255328044279,2.227883543414292,0.5019039393179513,True
cfg34_tl504_k1.5_mn0.5_mx1.5,SILVER,504,1.5,0.5,1.5,1.6867939135800976,0.31969991318877844,1.686659698183187,0.3196772758715409,True,1.6842626766212832,0.3179319915002167,1.6841286627489933,0.31790937005101605,True
cfg34_tl504_k1.5_mn0.5_mx1.5,BTC,504,1.5,0.5,1.5,9.85329040851769,1.0672546936246294,9.855679074865842,1.0673092354078406,False,9.838501098757604,1.0651945667773595,9.84088617851966,1.0652491717139174,False
cfg34_tl504_k1.5_mn0.5_mx1.5,OIL,504,1.5,0.5,1.5,1.1804351047646109,0.2279232260251201,1.1798550873762443,0.22782375575083372,True,1.1786641648470706,0.22639007377410944,1.1780850183556857,0.2262905906561879,True
cfg35_tl504_k1.5_mn0.5_mx2.0,SP500,504,1.5,0.5,2.0,85.27731924168887,0.1530965758308368,85.27722344483453,0.1530965091120862,True,85.14927553155039,0.15233711957595453,85.14917987853534,0.15233705290993851,True
cfg35_tl504_k1.5_mn0.5_mx2.0,GOLD,504,1.5,0.5,2.0,2.2312989491484987,0.5049387429620477,2.2312322553607693,0.5049170813430391,True,2.227950137061202,0.5019255328044279,2.227883543414292,0.5019039393179513,True
cfg35_tl504_k1.5_mn0.5_mx2.0,SILVER,504,1.5,0.5,2.0,1.6867939135800976,0.31969991318877844,1.686659698183187,0.3196772758715409,True,1.6842626766212832,0.3179319915002167,1.6841286627489933,0.31790937005101605,True
cfg35_tl504_k1.5_mn0.5_mx2.0,BTC,504,1.5,0.5,2.0,9.85329040851769,1.0672546936246294,9.855679074865842,1.0673092354078406,False,9.838501098757604,1.0651945667773595,9.84088617851966,1.0652491717139174,False
cfg35_tl504_k1.5_mn0.5_mx2.0,OIL,504,1.5,0.5,2.0,1.1804351047646109,0.2279232260251201,1.1798550873762443,0.22782375575083372,True,1.1786641648470706,0.22639007377410944,1.1780850183556857,0.2262905906561879,True
