config_id,asset,window_def,ladder,mult_near,max_lump_cap,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg14_trading252_ladflat_mn2.0_mlc2.0,OIL,trading252,flat,2.0,2.0,1.1798550873762443,0.22782375575083372,1.1798550873762443,0.22782375575083372,False,1.1780850183556857,0.2262905906561879,1.1780850183556857,0.2262905906561879,False
cfg15_trading252_ladflat_mn2.0_mlc3.0,SP500,trading252,flat,2.0,3.0,85.27722344483453,0.1530965091120862,85.27722344483453,0.1530965091120862,False,85.14917987853534,0.15233705290993851,85.14917987853534,0.15233705290993851,False
cfg15_trading252_ladflat_mn2.0_mlc3.0,GOLD,trading252,flat,2.0,3.0,2.2312322553607693,0.5049170813430391,2.2312322553607693,0.5049170813430391,False,2.227883543414292,0.5019039393179513,2.227883543414292,0.5019039393179513,False
cfg15_trading252_ladflat_mn2.0_mlc3.0,SILVER,trading252,flat,2.0,3.0,1.686659698183187,0.3196772758715409,1.686659698183187,0.3196772758715409,False,1.6841286627489933,0.31790937005101605,1.6841286627489933,0.31790937005101605,False
cfg15_trading252_ladflat_mn2.0_mlc3.0,BTC,trading252,flat,2.0,3.0,9.855679074865842,1.0673092354078406,9.855679074865842,1.0673092354078406,False,9.84088617851966,1.0652491717139174,9.84088617851966,1.0652491717139174,False
cfg15_trading252_ladflat_mn2.0_mlc3.0,OIL,trading252,flat,2.0,3.0,1.1798550873762443,0.22782375575083372,1.1798550873762443,0.22782375575083372,False,1.1780850183556857,0.2262905906561879,1.1780850183556857,0.2262905906561879,False
cfg16_calendar_ladmild_mn1.5_mlc2.0,SP500,calendar,mild,1.5,2.0,85.2727851908484,0.15309671244690423,85.27722344483453,0.1530965091120862,False,85.14474828859471,0.1523371792049103,85.14917987853534,0.15233705290993851,False
cfg16_calendar_ladmild_mn1.5_mlc2.0,GOLD,calendar,mild,1.5,2.0,2.2313195079416355,0.5049511544680839,2.2312322553607693,0.5049170813430391,True,2.2279706649852824,0.501937968986474,2.227883543414292,0.5019039393179513,True
cfg16_calendar_ladmild_mn1.5_mlc2.0,SILVER,calendar,mild,1.5,2.0,1.6868891501205754,0.3197710528301959,1.686659698183187,0.3196772758715409,True,1.6843577701639547,0.3180031278963474,1.6841286627489933,0.31790937005101605,True
cfg16_calendar_ladmild_mn1.5_mlc2.0,BTC,calendar,mild,1.5,2.0,9.841535825686014,1.0644567982169728,9.855679074865842,1.0673092354078406,False,9.826764165449715,1.0623918374710837,9.84088617851966,1.0652491717139174,False
cfg16_calendar_ladmild_mn1.5_mlc2.0,OIL,calendar,mild,1.5,2.0,1.1803160450643693,0.22795063971627105,1.1798550873762443,0.22782375575083372,True,1.1785452839151522,0.22641735371846267,1.1780850183556857,0.2262905906561879,True
cfg17_calendar_ladmild_mn1.5_mlc3.0,SP500,calendar,mild,1.5,3.0,85.2727851908484,0.15309671244690423,85.27722344483453,0.1530965091120862,False,85.14474828859471,0.1523371792049103,85.14917987853534,0.15233705290993851,False
cfg17_calendar_ladmild_mn1.5_mlc3.0,GOLD,calendar,mild,1.5,3.0,2.2313195079416355,0.5049511544680839,2.2312322553607693,0.5049170813430391,True,2.2279706649852824,0.501937968986474,2.227883543414292,0.5019039393179513,True
cfg17_calendar_ladmild_mn1.5_mlc3.0,SILVER,calendar,mild,1.5,3.0,1.6868891501205754,0.3197710528301959,1.686659698183187,0.3196772758715409,True,1.6843577701639547,0.3180031278963474,1.6841286627489933,0.31790937005101605,True
