config_id,asset,rsi_period,oversold_threshold,overbought_threshold,buy_mult_oversold,buy_mult_overbought,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg21_rp4_ot15.0_obt85.0_bmo2.0,OIL,4,15.0,85.0,2.0,0.5,1.1809197754765326,0.22897523607816286,1.1798550873762443,0.22782375575083372,True,1.1791544382592911,0.22744932596427384,1.1780850183556857,0.2262905906561879,True
cfg22_rp4_ot15.0_obt90.0_bmo1.5,SP500,4,15.0,90.0,1.5,0.5,84.9136983787747,0.15852224115195404,85.27722344483453,0.1530965091120862,False,84.78658917776123,0.1577787543981097,85.14917987853534,0.15233705290993851,False
cfg22_rp4_ot15.0_obt90.0_bmo1.5,GOLD,4,15.0,90.0,1.5,0.5,2.210692753023311,0.5048485140049901,2.2312322553607693,0.5049170813430391,False,2.2073958466036356,0.5018289692711225,2.227883543414292,0.5019039393179513,False
cfg22_rp4_ot15.0_obt90.0_bmo1.5,SILVER,4,15.0,90.0,1.5,0.5,1.6811551224427412,0.31864511343436164,1.686659698183187,0.3196772758715409,False,1.678644527079232,0.3168704146389065,1.6841286627489933,0.31790937005101605,False
cfg22_rp4_ot15.0_obt90.0_bmo1.5,BTC,4,15.0,90.0,1.5,0.5,9.538896333363494,1.0652116894059966,9.855679074865842,1.0673092354078406,False,9.524637111118764,1.0631661389048797,9.84088617851966,1.0652491717139174,False
cfg22_rp4_ot15.0_obt90.0_bmo1.5,OIL,4,15.0,90.0,1.5,0.5,1.1779755553738027,0.2253345562323572,1.1798550873762443,0.22782375575083372,False,1.1762284654018176,0.2237907155738201,1.1780850183556857,0.2262905906561879,False
cfg23_rp4_ot15.0_obt90.0_bmo2.0,SP500,4,15.0,90.0,2.0,0.5,85.31177967294092,0.1541480490221129,85.27722344483453,0.1530965091120862,True,85.18368550404408,0.15339832642851317,85.14917987853534,0.15233705290993851,True
cfg23_rp4_ot15.0_obt90.0_bmo2.0,GOLD,4,15.0,90.0,2.0,0.5,2.2290359149468757,0.5056313330462882,2.2312322553607693,0.5049170813430391,False,2.225693497747298,0.5026266580570053,2.227883543414292,0.5019039393179513,False
cfg23_rp4_ot15.0_obt90.0_bmo2.0,SILVER,4,15.0,90.0,2.0,0.5,1.6871264419836747,0.32002501290676744,1.686659698183187,0.3196772758715409,True,1.6845961929503852,0.31826079110998745,1.6841286627489933,0.31790937005101605,True
cfg23_rp4_ot15.0_obt90.0_bmo2.0,BTC,4,15.0,90.0,2.0,0.5,9.661132365526443,1.0676927928946813,9.855679074865842,1.0673092354078406,False,9.64663443312506,1.0656480940224444,9.84088617851966,1.0652491717139174,False
cfg23_rp4_ot15.0_obt90.0_bmo2.0,OIL,4,15.0,90.0,2.0,0.5,1.1811669711299257,0.22856517513631025,1.1798550873762443,0.22782375575083372,True,1.1793979079823833,0.22703545032900035,1.1780850183556857,0.2262905906561879,True
