config_id,asset,streak_threshold,buy_mult_streak,decay_days,max_lump_multiple,buy_mult_winning,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg15_st3_bm1.5_dd5_ml3.0,BTC,3,1.5,5,3.0,0.5,9.212376309929999,1.0576832846877902,9.855679074865842,1.0673092354078406,False,9.198649153727363,1.055657708884379,9.84088617851966,1.0652491717139174,False
cfg15_st3_bm1.5_dd5_ml3.0,OIL,3,1.5,5,3.0,0.5,1.1805426532221985,0.2286106350470376,1.1798550873762443,0.22782375575083372,True,1.178797874506806,0.2271062569710952,1.1780850183556857,0.2262905906561879,True
cfg16_st3_bm1.5_dd10_ml2.5,SP500,3,1.5,10,2.5,0.5,85.21654376489579,0.1536738339624128,85.27722344483453,0.1530965091120862,False,85.08859387958908,0.15292991845188167,85.14917987853534,0.15233705290993851,False
cfg16_st3_bm1.5_dd10_ml2.5,GOLD,3,1.5,10,2.5,0.5,2.225567378865398,0.5053163080201547,2.2312322553607693,0.5049170813430391,False,2.2222317098329176,0.5023252527950204,2.227883543414292,0.5019039393179513,False
cfg16_st3_bm1.5_dd10_ml2.5,SILVER,3,1.5,10,2.5,0.5,1.6849808792533865,0.321102767462174,1.686659698183187,0.3196772758715409,False,1.6824561241536984,0.3193425706013541,1.6841286627489933,0.31790937005101605,False
cfg16_st3_bm1.5_dd10_ml2.5,BTC,3,1.5,10,2.5,0.5,9.56379106318561,1.0656570823701494,9.855679074865842,1.0673092354078406,False,9.549456166418526,1.0636081695299724,9.84088617851966,1.0652491717139174,False
cfg16_st3_bm1.5_dd10_ml2.5,OIL,3,1.5,10,2.5,0.5,1.183449642433821,0.23345869849143278,1.1798550873762443,0.22782375575083372,True,1.18168750388016,0.23198315596657057,1.1780850183556857,0.2262905906561879,True
cfg17_st3_bm1.5_dd10_ml3.0,SP500,3,1.5,10,3.0,0.5,85.21654376489579,0.1536738339624128,85.27722344483453,0.1530965091120862,False,85.08859387958908,0.15292991845188167,85.14917987853534,0.15233705290993851,False
cfg17_st3_bm1.5_dd10_ml3.0,GOLD,3,1.5,10,3.0,0.5,2.225567378865398,0.5053163080201547,2.2312322553607693,0.5049170813430391,False,2.2222317098329176,0.5023252527950204,2.227883543414292,0.5019039393179513,False
cfg17_st3_bm1.5_dd10_ml3.0,SILVER,3,1.5,10,3.0,0.5,1.6849808792533865,0.321102767462174,1.686659698183187,0.3196772758715409,False,1.6824561241536984,0.3193425706013541,1.6841286627489933,0.31790937005101605,False
cfg17_st3_bm1.5_dd10_ml3.0,BTC,3,1.5,10,3.0,0.5,9.56379106318561,1.0656570823701494,9.855679074865842,1.0673092354078406,False,9.549456166418526,1.0636081695299724,9.84088617851966,1.0652491717139174,False
