config_id,asset,normalization_method,lookback_years,threshold_level,euphoric_tilt_fraction,max_lump_multiple,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg15_percentile_lb5_tl1_tf0.25,BTC,percentile,5,1,0.25,6.0,10.105461502899496,1.1869471327356043,9.855679074865842,1.0673092354078406,True,10.090293557862571,1.1859864578981913,9.84088617851966,1.0652491717139174,True
cfg15_percentile_lb5_tl1_tf0.25,OIL,percentile,5,1,0.25,6.0,1.1928774357260772,0.2250848540731889,1.1798550873762443,0.22782375575083372,False,1.1910878136299166,0.22367984971841595,1.1780850183556857,0.2262905906561879,False
cfg16_percentile_lb5_tl2_tf0.0,SP500,percentile,5,2,0.0,6.0,85.222925832489,0.1530498454024833,85.27722344483453,0.1530965091120862,False,85.09496379413633,0.15229031794627565,85.14917987853534,0.15233705290993851,False
cfg16_percentile_lb5_tl2_tf0.0,GOLD,percentile,5,2,0.0,6.0,2.2331472195145903,0.5054467014019645,2.2312322553607693,0.5049170813430391,True,2.229795632246567,0.5024324561238294,2.227883543414292,0.5019039393179513,True
cfg16_percentile_lb5_tl2_tf0.0,SILVER,percentile,5,2,0.0,6.0,1.6898760581822414,0.3200913198924362,1.686659698183187,0.3196772758715409,True,1.687340193378679,0.3183221925240217,1.6841286627489933,0.31790937005101605,True
cfg16_percentile_lb5_tl2_tf0.0,BTC,percentile,5,2,0.0,6.0,10.018574221308898,1.1649900084287157,9.855679074865842,1.0673092354078406,True,10.003536737655734,1.1635824003830095,9.84088617851966,1.0652491717139174,True
cfg16_percentile_lb5_tl2_tf0.0,OIL,percentile,5,2,0.0,6.0,1.183873309281346,0.22826848802668243,1.1798550873762443,0.22782375575083372,True,1.1820972068945617,0.22673379344558742,1.1780850183556857,0.2262905906561879,True
cfg17_percentile_lb5_tl2_tf0.25,SP500,percentile,5,2,0.25,6.0,85.23965846977165,0.1530641791506162,85.27722344483453,0.1530965091120862,False,85.11167130733885,0.1523046712756909,85.14917987853534,0.15233705290993851,False
cfg17_percentile_lb5_tl2_tf0.25,GOLD,percentile,5,2,0.25,6.0,2.2322957210586822,0.5052427776085504,2.2312322553607693,0.5049170813430391,True,2.2289454123168677,0.5022287588334068,2.227883543414292,0.5019039393179513,True
cfg17_percentile_lb5_tl2_tf0.25,SILVER,percentile,5,2,0.25,6.0,1.6885735730411038,0.31992566255991706,1.686659698183187,0.3196772758715409,True,1.686039663920935,0.3181568515644717,1.6841286627489933,0.31790937005101605,True
cfg17_percentile_lb5_tl2_tf0.25,BTC,percentile,5,2,0.25,6.0,10.000974113701911,1.1449619170764935,9.855679074865842,1.0673092354078406,True,9.98596305663675,1.1434065740812405,9.84088617851966,1.0652491717139174,True
cfg17_percentile_lb5_tl2_tf0.25,OIL,percentile,5,2,0.25,6.0,1.180775690376131,0.22782036309666842,1.1798550873762443,0.22782375575083372,False,1.179004239068784,0.22628601478777252,1.1780850183556857,0.2262905906561879,False
cfg18_percentile_lb10_tl0_tf0.0,SP500,percentile,10,0,0.0,6.0,85.50641642743008,0.15328060475313543,85.27722344483453,0.1530965091120862,True,85.37806850603114,0.15252097291695327,85.14917987853534,0.15233705290993851,True
cfg18_percentile_lb10_tl0_tf0.0,GOLD,percentile,10,0,0.0,6.0,2.202191147480945,0.5226021887242726,2.2312322553607693,0.5049170813430391,False,2.1990751092897365,0.5208298277308574,2.227883543414292,0.5019039393179513,False
cfg18_percentile_lb10_tl0_tf0.0,SILVER,percentile,10,0,0.0,6.0,1.6802270067224627,0.3346963327421222,1.686659698183187,0.3196772758715409,False,1.6778946984723326,0.3336450572922834,1.6841286627489933,0.31790937005101605,False
cfg18_percentile_lb10_tl0_tf0.0,BTC,percentile,10,0,0.0,6.0,2.577407235594753,0.6718332220148426,9.855679074865842,1.0673092354078406,False,2.5742178844959334,0.6698936057505188,9.84088617851966,1.0652491717139174,False
cfg18_percentile_lb10_tl0_tf0.0,OIL,percentile,10,0,0.0,6.0,1.159703128572649,0.2345758945040959,1.1798550873762443,0.22782375575083372,False,1.1581522115641187,0.23363113752237574,1.1780850183556857,0.2262905906561879,False
cfg19_percentile_lb10_tl0_tf0.25,SP500,percentile,10,0,0.25,6.0,85.40270700290296,0.1531954501185167,85.27722344483453,0.1530965091120862,True,85.2744949371795,0.15243586510890192,85.14917987853534,0.15233705290993851,True
cfg19_percentile_lb10_tl0_tf0.25,GOLD,percentile,10,0,0.25,6.0,2.2120229923463475,0.518141983131107,2.2312322553607693,0.5049170813430391,False,2.2087977726729275,0.5160489415925937,2.227883543414292,0.5019039393179513,False
cfg19_percentile_lb10_tl0_tf0.25,SILVER,percentile,10,0,0.25,6.0,1.6838153410156107,0.33198573799109465,1.686659698183187,0.3196772758715409,False,1.6813832259237687,0.3307527218391026,1.6841286627489933,0.31790937005101605,False
cfg19_percentile_lb10_tl0_tf0.25,BTC,percentile,10,0,0.25,6.0,4.61460335842981,0.881999432935666,9.855679074865842,1.0673092354078406,False,4.608005994805244,0.8801620384997029,9.84088617851966,1.0652491717139174,False
cfg19_percentile_lb10_tl0_tf0.25,OIL,percentile,10,0,0.25,6.0,1.1679125728789645,0.23382239020011114,1.1798550873762443,0.22782375575083372,False,1.1662550003064311,0.23271727433154016,1.1780850183556857,0.2262905906561879,False
cfg20_percentile_lb10_tl1_tf0.0,SP500,percentile,10,1,0.0,6.0,85.25073015436463,0.15307212320155097,85.27722344483453,0.1530965091120862,False,85.12272636778091,0.15231256212001199,85.14917987853534,0.15233705290993851,False
cfg20_percentile_lb10_tl1_tf0.0,GOLD,percentile,10,1,0.0,6.0,2.230393124618353,0.5154833771994481,2.2312322553607693,0.5049170813430391,False,2.227045672627948,0.5131745548227555,2.227883543414292,0.5019039393179513,False
cfg20_percentile_lb10_tl1_tf0.0,SILVER,percentile,10,1,0.0,6.0,1.6910725422004573,0.3254852599025359,1.686659698183187,0.3196772758715409,True,1.688534880874344,0.3241120078106109,1.6841286627489933,0.31790937005101605,True
