config_id,asset,kurt_window,pctile_lookback,k,min_mult,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg12_kw90_pl252_k0.5_mn0.25,SP500,90,252,0.5,0.25,85.27621731357294,0.15313412065875678,85.27722344483453,0.1530965091120862,False,85.14817525798158,0.15237466168735445,85.14917987853534,0.15233705290993851,False
cfg12_kw90_pl252_k0.5_mn0.25,GOLD,90,252,0.5,0.25,2.2311624095675486,0.5048867109615285,2.2312322553607693,0.5049170813430391,False,2.2278138024946323,0.5018734177292185,2.227883543414292,0.5019039393179513,False
cfg12_kw90_pl252_k0.5_mn0.25,SILVER,90,252,0.5,0.25,1.6868334427213738,0.3197225709453081,1.686659698183187,0.3196772758715409,True,1.684302146409498,0.317954622066032,1.6841286627489933,0.31790937005101605,True
cfg12_kw90_pl252_k0.5_mn0.25,BTC,90,252,0.5,0.25,9.849793458129566,1.0670773758241612,9.855679074865842,1.0673092354078406,False,9.835009399045747,1.0650170760369844,9.84088617851966,1.0652491717139174,False
cfg12_kw90_pl252_k0.5_mn0.25,OIL,90,252,0.5,0.25,1.1802616391997534,0.2278863426903749,1.1798550873762443,0.22782375575083372,True,1.1784909597849293,0.2263531050057449,1.1780850183556857,0.2262905906561879,True
cfg13_kw90_pl252_k0.5_mn0.5,SP500,90,252,0.5,0.5,85.27621731357294,0.15313412065875678,85.27722344483453,0.1530965091120862,False,85.14817525798158,0.15237466168735445,85.14917987853534,0.15233705290993851,False
cfg13_kw90_pl252_k0.5_mn0.5,GOLD,90,252,0.5,0.5,2.2311624095675486,0.5048867109615285,2.2312322553607693,0.5049170813430391,False,2.2278138024946323,0.5018734177292185,2.227883543414292,0.5019039393179513,False
cfg13_kw90_pl252_k0.5_mn0.5,SILVER,90,252,0.5,0.5,1.6868334427213738,0.3197225709453081,1.686659698183187,0.3196772758715409,True,1.684302146409498,0.317954622066032,1.6841286627489933,0.31790937005101605,True
cfg13_kw90_pl252_k0.5_mn0.5,BTC,90,252,0.5,0.5,9.849793458129566,1.0670773758241612,9.855679074865842,1.0673092354078406,False,9.835009399045747,1.0650170760369844,9.84088617851966,1.0652491717139174,False
cfg13_kw90_pl252_k0.5_mn0.5,OIL,90,252,0.5,0.5,1.1802616391997534,0.2278863426903749,1.1798550873762443,0.22782375575083372,True,1.1784909597849293,0.2263531050057449,1.1780850183556857,0.2262905906561879,True
cfg14_kw90_pl252_k1.0_mn0.25,SP500,90,252,1.0,0.25,85.26635508629138,0.15308335741256687,85.27722344483453,0.1530965091120862,False,85.13832798283597,0.152323749174425,85.14917987853534,0.15233705290993851,False
cfg14_kw90_pl252_k1.0_mn0.25,GOLD,90,252,1.0,0.25,2.23119749072442,0.5049002155161761,2.2312322553607693,0.5049170813430391,False,2.2278488309770834,0.5018866877563118,2.227883543414292,0.5019039393179513,False
cfg14_kw90_pl252_k1.0_mn0.25,SILVER,90,252,1.0,0.25,1.686870913120807,0.3197301783609194,1.686659698183187,0.3196772758715409,True,1.6843397847865327,0.3179621211380172,1.6841286627489933,0.31790937005101605,True
cfg14_kw90_pl252_k1.0_mn0.25,BTC,90,252,1.0,0.25,9.83519589038935,1.0665165499409064,9.855679074865842,1.0673092354078406,False,9.820433749575406,1.0644557437355473,9.84088617851966,1.0652491717139174,False
cfg14_kw90_pl252_k1.0_mn0.25,OIL,90,252,1.0,0.25,1.180888114359027,0.2280232804739827,1.1798550873762443,0.22782375575083372,True,1.1791172370746217,0.22649005820699092,1.1780850183556857,0.2262905906561879,True
cfg15_kw90_pl252_k1.0_mn0.5,SP500,90,252,1.0,0.5,85.2732653142691,0.15311577133388568,85.27722344483453,0.1530965091120862,False,85.14522769111859,0.152356266482108,85.14917987853534,0.15233705290993851,False
cfg15_kw90_pl252_k1.0_mn0.5,GOLD,90,252,1.0,0.5,2.2311641442211707,0.5048830929879794,2.2312322553607693,0.5049170813430391,False,2.2278155345436685,0.501869747314665,2.227883543414292,0.5019039393179513,False
cfg15_kw90_pl252_k1.0_mn0.5,SILVER,90,252,1.0,0.5,1.686830843837203,0.3197222102579615,1.686659698183187,0.3196772758715409,True,1.6842995514715098,0.3179542313722825,1.6841286627489933,0.31790937005101605,True
cfg15_kw90_pl252_k1.0_mn0.5,BTC,90,252,1.0,0.5,9.847288337715097,1.0669902974963963,9.855679074865842,1.0673092354078406,False,9.832508040073334,1.0649299275681707,9.84088617851966,1.0652491717139174,False
cfg15_kw90_pl252_k1.0_mn0.5,OIL,90,252,1.0,0.5,1.1803887355987968,0.22791354342379677,1.1798550873762443,0.22782375575083372,True,1.1786178653485397,0.2263802725366379,1.1780850183556857,0.2262905906561879,True
cfg16_kw90_pl252_k1.5_mn0.25,SP500,90,252,1.5,0.25,85.26430771638418,0.15307090119006359,85.27722344483453,0.1530965091120862,False,85.13628369949727,0.15231124027198417,85.14917987853534,0.15233705290993851,False
cfg16_kw90_pl252_k1.5_mn0.25,GOLD,90,252,1.5,0.25,2.231375896394641,0.504944256150403,2.2312322553607693,0.5049170813430391,True,2.2280269687709318,0.501930734338438,2.227883543414292,0.5019039393179513,True
cfg16_kw90_pl252_k1.5_mn0.25,SILVER,90,252,1.5,0.25,1.6866619733154318,0.3196810214561346,1.686659698183187,0.3196772758715409,True,1.6841316778930244,0.3179129257236127,1.6841286627489933,0.31790937005101605,True
cfg16_kw90_pl252_k1.5_mn0.25,BTC,90,252,1.5,0.25,9.832946223733547,1.0664467557832968,9.855679074865842,1.0673092354078406,False,9.818189719733741,1.0643858990581416,9.84088617851966,1.0652491717139174,False
cfg16_kw90_pl252_k1.5_mn0.25,OIL,90,252,1.5,0.25,1.180947347384938,0.22800964741855698,1.1798550873762443,0.22782375575083372,True,1.1791763811620533,0.22647632190778771,1.1780850183556857,0.2262905906561879,True
cfg17_kw90_pl252_k1.5_mn0.5,SP500,90,252,1.5,0.5,85.27412483810188,0.15311812368335098,85.27722344483453,0.1530965091120862,False,85.14608592437476,0.15235861512053814,85.14917987853534,0.15233705290993851,False
