config_id,asset,lookback_days,elevated_pct,compressed_pct,buy_multiplier,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg14_lb20_ep80.0_cp10.0_bm3.0,OIL,20,80.0,10.0,3.0,1.1801851430770058,0.23258695480604383,1.1798550873762443,0.22782375575083372,True,1.1784168089680138,0.23113997336538478,1.1780850183556857,0.2262905906561879,True
cfg15_lb20_ep80.0_cp20.0_bm1.5,SP500,20,80.0,20.0,1.5,80.39143930946345,0.1576015023530532,85.27722344483453,0.1530965091120862,False,80.27231528584774,0.1568647387785171,85.14917987853534,0.15233705290993851,False
cfg15_lb20_ep80.0_cp20.0_bm1.5,GOLD,20,80.0,20.0,1.5,2.1672857892048567,0.5007771746580343,2.2312322553607693,0.5049170813430391,False,2.1641212982936078,0.4978953848195163,2.227883543414292,0.5019039393179513,False
cfg15_lb20_ep80.0_cp20.0_bm1.5,SILVER,20,80.0,20.0,1.5,1.6478646590902009,0.31441825286801256,1.686659698183187,0.3196772758715409,False,1.6454705277581032,0.3127340741300979,1.6841286627489933,0.31790937005101605,False
cfg15_lb20_ep80.0_cp20.0_bm1.5,BTC,20,80.0,20.0,1.5,9.027901856610526,1.0617642912515315,9.855679074865842,1.0673092354078406,False,9.014475602488245,1.0598411140194461,9.84088617851966,1.0652491717139174,False
cfg15_lb20_ep80.0_cp20.0_bm1.5,OIL,20,80.0,20.0,1.5,1.176237787113315,0.21724854478311675,1.1798550873762443,0.22782375575083372,False,1.1745860442564433,0.21573418497277635,1.1780850183556857,0.2262905906561879,False
cfg16_lb20_ep80.0_cp20.0_bm2.0,SP500,20,80.0,20.0,2.0,85.95020048672689,0.15664494145688135,85.27722344483453,0.1530965091120862,True,85.82114771848613,0.1559228540539141,85.14917987853534,0.15233705290993851,True
cfg16_lb20_ep80.0_cp20.0_bm2.0,GOLD,20,80.0,20.0,2.0,2.2112701041366796,0.5032423562732087,2.2312322553607693,0.5049170813430391,False,2.2079519603580535,0.5003895538261168,2.227883543414292,0.5019039393179513,False
cfg16_lb20_ep80.0_cp20.0_bm2.0,SILVER,20,80.0,20.0,2.0,1.6690875186815637,0.31853961838129297,1.686659698183187,0.3196772758715409,False,1.6665870371859446,0.3168779556146271,1.6841286627489933,0.31790937005101605,False
cfg16_lb20_ep80.0_cp20.0_bm2.0,BTC,20,80.0,20.0,2.0,9.50277082434643,1.074841167808194,9.855679074865842,1.0673092354078406,False,9.488509447326384,1.0729239088555156,9.84088617851966,1.0652491717139174,False
cfg16_lb20_ep80.0_cp20.0_bm2.0,OIL,20,80.0,20.0,2.0,1.1782896460580443,0.22694160753376447,1.1798550873762443,0.22782375575083372,False,1.17652886739275,0.2254813556542622,1.1780850183556857,0.2262905906561879,False
cfg17_lb20_ep80.0_cp20.0_bm3.0,SP500,20,80.0,20.0,3.0,85.24875627025285,0.15112818792909918,85.27722344483453,0.1530965091120862,False,85.12075591759879,0.1503988378745829,85.14917987853534,0.15233705290993851,False
cfg17_lb20_ep80.0_cp20.0_bm3.0,GOLD,20,80.0,20.0,3.0,2.2165133807117696,0.5040487484198692,2.2312322553607693,0.5049170813430391,False,2.2131873641454956,0.5011956828198587,2.227883543414292,0.5019039393179513,False
cfg17_lb20_ep80.0_cp20.0_bm3.0,SILVER,20,80.0,20.0,3.0,1.6715535975494775,0.31900116499594183,1.686659698183187,0.3196772758715409,False,1.669049413232734,0.3173390349767597,1.6841286627489933,0.31790937005101605,False
cfg17_lb20_ep80.0_cp20.0_bm3.0,BTC,20,80.0,20.0,3.0,9.829390738886119,1.0841748959247102,9.855679074865842,1.0673092354078406,False,9.814638941573973,1.0822606109559854,9.84088617851966,1.0652491717139174,False
cfg17_lb20_ep80.0_cp20.0_bm3.0,OIL,20,80.0,20.0,3.0,1.1798522269538958,0.23179763477591106,1.1798550873762443,0.22782375575083372,False,1.1780861769983715,0.23034877977512103,1.1780850183556857,0.2262905906561879,True
cfg18_lb20_ep90.0_cp10.0_bm1.5,SP500,20,90.0,10.0,1.5,79.72709196110804,0.15491774090709617,85.27722344483453,0.1530965091120862,False,79.60908169600275,0.15417789465881437,85.14917987853534,0.15233705290993851,False
cfg18_lb20_ep90.0_cp10.0_bm1.5,GOLD,20,90.0,10.0,1.5,2.1429495202413946,0.49834736132070656,2.2312322553607693,0.5049170813430391,False,2.139861356460708,0.4954533434684086,2.227883543414292,0.5019039393179513,False
