config_id,asset,dxy_lookback,confirm_days,threshold_pct,bank_fraction,max_lump_multiple,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg08_lb200_cd5_th0.0_bf0.0,SP500,200,5,0.0,0.0,6.0,85.23797718071218,0.1530625087408435,85.27722344483453,0.1530965091120862,False,85.11001234633066,0.15230286552529623,85.14917987853534,0.15233705290993851,False
cfg08_lb200_cd5_th0.0_bf0.0,GOLD,200,5,0.0,0.0,6.0,2.162166486318943,0.49120324883400507,2.2312322553607693,0.5049170813430391,False,2.1590156124213467,0.4881778927971346,2.227883543414292,0.5019039393179513,False
cfg08_lb200_cd5_th0.0_bf0.0,SILVER,200,5,0.0,0.0,6.0,1.6224714731597725,0.3080129481730562,1.686659698183187,0.3196772758715409,False,1.6201309521347864,0.3062461923889705,1.6841286627489933,0.31790937005101605,False
cfg08_lb200_cd5_th0.0_bf0.0,BTC,200,5,0.0,0.0,6.0,9.454340308985156,1.0611740380928403,9.855679074865842,1.0673092354078406,False,9.440304946041708,1.0591451408709434,9.84088617851966,1.0652491717139174,False
cfg08_lb200_cd5_th0.0_bf0.0,OIL,200,5,0.0,0.0,6.0,1.1846599713887473,0.2193537861077243,1.1798550873762443,0.22782375575083372,False,1.1829767304091194,0.21779694192209723,1.1780850183556857,0.2262905906561879,False
cfg09_lb200_cd5_th0.0_bf0.25,SP500,200,5,0.0,0.25,6.0,85.25182168419937,0.15307445938133582,85.27722344483453,0.1530965091120862,False,85.1238295405465,0.1523148815664519,85.14917987853534,0.15233705290993851,False
cfg09_lb200_cd5_th0.0_bf0.25,GOLD,200,5,0.0,0.25,6.0,2.1771399581925928,0.49400160652362074,2.2312322553607693,0.5049170813430391,False,2.1739356007928734,0.4909773625275908,2.227883543414292,0.5019039393179513,False
cfg09_lb200_cd5_th0.0_bf0.25,SILVER,200,5,0.0,0.25,6.0,1.6363206167262614,0.3106850475741082,1.686659698183187,0.3196772758715409,False,1.6339283003797949,0.30891743070885663,1.6841286627489933,0.31790937005101605,False
cfg09_lb200_cd5_th0.0_bf0.25,BTC,200,5,0.0,0.25,6.0,9.595041785203296,1.0637099453355776,9.855679074865842,1.0673092354078406,False,9.580688052402225,1.0616700781565405,9.84088617851966,1.0652491717139174,False
cfg09_lb200_cd5_th0.0_bf0.25,OIL,200,5,0.0,0.25,6.0,1.1872787206539064,0.22215458891844428,1.1798550873762443,0.22782375575083372,False,1.185560577470216,0.22060305945774467,1.1780850183556857,0.2262905906561879,False
