config_id,asset,short_window,ts_lookback,k,min_mult,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg18_sw15_tl252_k0.5_mn0.25,OIL,15,252,0.5,0.25,1.1801800239460898,0.22788670200459277,1.1798550873762443,0.22782375575083372,True,1.178409467032781,0.22635345739984916,1.1780850183556857,0.2262905906561879,True
cfg19_sw15_tl252_k0.5_mn0.5,SP500,15,252,0.5,0.5,85.27157949822139,0.15305816474179873,85.27722344483453,0.1530965091120862,False,85.14354440631695,0.15229861092562585,85.14917987853534,0.15233705290993851,False
cfg19_sw15_tl252_k0.5_mn0.5,GOLD,15,252,0.5,0.5,2.231204995997946,0.5049353737881054,2.2312322553607693,0.5049170813430391,False,2.227856324981444,0.5019221255339821,2.227883543414292,0.5019039393179513,False
cfg19_sw15_tl252_k0.5_mn0.5,SILVER,15,252,0.5,0.5,1.6866525669507468,0.31967928834961123,1.686659698183187,0.3196772758715409,False,1.684121542224107,0.3179113201316238,1.6841286627489933,0.31790937005101605,False
cfg19_sw15_tl252_k0.5_mn0.5,BTC,15,252,0.5,0.5,9.852146657765935,1.0672156449308923,9.855679074865842,1.0673092354078406,False,9.837359065349323,1.0651555104326145,9.84088617851966,1.0652491717139174,False
cfg19_sw15_tl252_k0.5_mn0.5,OIL,15,252,0.5,0.5,1.1801800239460898,0.22788670200459277,1.1798550873762443,0.22782375575083372,True,1.178409467032781,0.22635345739984916,1.1780850183556857,0.2262905906561879,True
cfg20_sw15_tl252_k1.0_mn0.25,SP500,15,252,1.0,0.25,85.24913577252751,0.15296612715468463,85.27722344483453,0.1530965091120862,False,85.12113437991061,0.15220638778218457,85.14917987853534,0.15233705290993851,False
cfg20_sw15_tl252_k1.0_mn0.25,GOLD,15,252,1.0,0.25,2.2311683060849106,0.5049591619065883,2.2312322553607693,0.5049170813430391,False,2.227819690158365,0.5019456865056734,2.227883543414292,0.5019039393179513,False
cfg20_sw15_tl252_k1.0_mn0.25,SILVER,15,252,1.0,0.25,1.6868715943143893,0.31971713657965134,1.686659698183187,0.3196772758715409,True,1.6843402407178345,0.3179490503495143,1.6841286627489933,0.31790937005101605,True
cfg20_sw15_tl252_k1.0_mn0.25,BTC,15,252,1.0,0.25,9.851499401950834,1.067219914200682,9.855679074865842,1.0673092354078406,False,9.836712781389801,1.0651596875663183,9.84088617851966,1.0652491717139174,False
cfg20_sw15_tl252_k1.0_mn0.25,OIL,15,252,1.0,0.25,1.1806624609084115,0.228000700887504,1.1798550873762443,0.22782375575083372,True,1.178891179615282,0.22646731629848446,1.1780850183556857,0.2262905906561879,True
cfg21_sw15_tl252_k1.0_mn0.5,SP500,15,252,1.0,0.5,85.26774151985494,0.1530456483905138,85.27722344483453,0.1530965091120862,False,85.13971219068004,0.15228606870542533,85.14917987853534,0.15233705290993851,False
cfg21_sw15_tl252_k1.0_mn0.5,GOLD,15,252,1.0,0.5,2.2312039370760854,0.5049398369918017,2.2312322553607693,0.5049170813430391,False,2.227855267649555,0.5019265379427102,2.227883543414292,0.5019039393179513,False
cfg21_sw15_tl252_k1.0_mn0.5,SILVER,15,252,1.0,0.5,1.6866332875115457,0.3196716512118993,1.686659698183187,0.3196772758715409,False,1.684102291733014,0.3179036484879653,1.6841286627489933,0.31790937005101605,False
cfg21_sw15_tl252_k1.0_mn0.5,BTC,15,252,1.0,0.5,9.850310013271653,1.0671688171594418,9.855679074865842,1.0673092354078406,False,9.835525178579498,1.0651086482158785,9.84088617851966,1.0652491717139174,False
cfg21_sw15_tl252_k1.0_mn0.5,OIL,15,252,1.0,0.5,1.1801781513635494,0.2278788573691429,1.1798550873762443,0.22782375575083372,True,1.178407597261927,0.2263455565897467,1.1780850183556857,0.2262905906561879,True
cfg22_sw15_tl252_k1.5_mn0.25,SP500,15,252,1.5,0.25,85.24389805658559,0.15294963921143145,85.27722344483453,0.1530965091120862,False,85.11590452840686,0.15218985482130576,85.14917987853534,0.15233705290993851,False
cfg22_sw15_tl252_k1.5_mn0.25,GOLD,15,252,1.5,0.25,2.2313053433923544,0.5050233689862101,2.2312322553607693,0.5049170813430391,True,2.2279565217040846,0.5020097949847676,2.227883543414292,0.5019039393179513,True
cfg22_sw15_tl252_k1.5_mn0.25,SILVER,15,252,1.5,0.25,1.6867152530904699,0.3196818092678754,1.686659698183187,0.3196772758715409,True,1.684184134240501,0.31791365347493555,1.6841286627489933,0.31790937005101605,True
cfg22_sw15_tl252_k1.5_mn0.25,BTC,15,252,1.5,0.25,9.850243824076406,1.067193731890773,9.855679074865842,1.0673092354078406,False,9.835459088767442,1.0651334729906747,9.84088617851966,1.0652491717139174,False
cfg22_sw15_tl252_k1.5_mn0.25,OIL,15,252,1.5,0.25,1.1805431604358885,0.22794695241787696,1.1798550873762443,0.22782375575083372,True,1.1787720582725965,0.2264134655877019,1.1780850183556857,0.2262905906561879,True
