config_id,asset,rv_lookback,elevated_pct,compressed_pct,buy_multiplier,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg09_rv20_ep90.0_cp20.0_bm1.5,SILVER,20,90.0,20.0,1.5,1.5975825590643082,0.30281996082712365,1.686659698183187,0.3196772758715409,False,1.5953704908826012,0.301096781437224,1.6841286627489933,0.31790937005101605,False
cfg09_rv20_ep90.0_cp20.0_bm1.5,BTC,20,90.0,20.0,1.5,9.01767975174262,1.0624425549550183,9.855679074865842,1.0673092354078406,False,9.004320011565914,1.0605200206313827,9.84088617851966,1.0652491717139174,False
cfg09_rv20_ep90.0_cp20.0_bm1.5,OIL,20,90.0,20.0,1.5,1.160734339878228,0.20824531133789762,1.1798550873762443,0.22782375575083372,False,1.159176622137035,0.20669834091748956,1.1780850183556857,0.2262905906561879,False
cfg10_rv20_ep90.0_cp20.0_bm2.0,SP500,20,90.0,20.0,2.0,78.24222482278878,0.15609336705292934,85.27722344483453,0.1530965091120862,False,78.12695452608385,0.15534885454176195,85.14917987853534,0.15233705290993851,False
cfg10_rv20_ep90.0_cp20.0_bm2.0,GOLD,20,90.0,20.0,2.0,2.121411032281644,0.4972707197278101,2.2312322553607693,0.5049170813430391,False,2.1183572471241603,0.49434657766684653,2.227883543414292,0.5019039393179513,False
cfg10_rv20_ep90.0_cp20.0_bm2.0,SILVER,20,90.0,20.0,2.0,1.6164959040918165,0.3067892149699242,1.686659698183187,0.3196772758715409,False,1.6141552200230338,0.3050908116097051,1.6841286627489933,0.31790937005101605,False
cfg10_rv20_ep90.0_cp20.0_bm2.0,BTC,20,90.0,20.0,2.0,9.453195664742424,1.0758209960057685,9.855679074865842,1.0673092354078406,False,9.43909656224109,1.0739044124650352,9.84088617851966,1.0652491717139174,False
cfg10_rv20_ep90.0_cp20.0_bm2.0,OIL,20,90.0,20.0,2.0,1.158212872331394,0.21484326632350373,1.1798550873762443,0.22782375575083372,False,1.156563624611349,0.2133403161079554,1.1780850183556857,0.2262905906561879,False
cfg11_rv20_ep90.0_cp20.0_bm3.0,SP500,20,90.0,20.0,3.0,78.31112707241168,0.15615455795856029,85.27722344483453,0.1530965091120862,False,78.19569012922827,0.1554101624854957,85.14917987853534,0.15233705290993851,False
cfg11_rv20_ep90.0_cp20.0_bm3.0,GOLD,20,90.0,20.0,3.0,2.1823778447120574,0.5001879812642486,2.2312322553607693,0.5049170813430391,False,2.179123483195321,0.49731478705180576,2.227883543414292,0.5019039393179513,False
cfg11_rv20_ep90.0_cp20.0_bm3.0,SILVER,20,90.0,20.0,3.0,1.6493712979171853,0.31332427864098045,1.686659698183187,0.3196772758715409,False,1.6469146687478144,0.31165637769233534,1.6841286627489933,0.31790937005101605,False
