config_id,asset,normalization_method,lookback_years,threshold_level,weak_tilt_fraction,max_lump_multiple,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg06_zscore_lb10_tl0_tf0.0,GOLD,zscore,10,0,0.0,6.0,2.1595828462096502,0.47507964258643853,2.2312322553607693,0.5049170813430391,False,2.1563745314701532,0.4722105136928569,2.227883543414292,0.5019039393179513,False
cfg06_zscore_lb10_tl0_tf0.0,SILVER,zscore,10,0,0.0,6.0,1.637131641171231,0.3045940751128877,1.686659698183187,0.3196772758715409,False,1.6347077877005678,0.3029551244556581,1.6841286627489933,0.31790937005101605,False
cfg06_zscore_lb10_tl0_tf0.0,BTC,zscore,10,0,0.0,6.0,9.870248712225449,1.067707341455344,9.855679074865842,1.0673092354078406,True,9.855553765608521,1.065650014142117,9.84088617851966,1.0652491717139174,True
cfg06_zscore_lb10_tl0_tf0.0,OIL,zscore,10,0,0.0,6.0,1.1550239226231676,0.21925389753994676,1.1798550873762443,0.22782375575083372,False,1.1533239206868617,0.21778916908825313,1.1780850183556857,0.2262905906561879,False
cfg07_zscore_lb10_tl0_tf0.25,SP500,zscore,10,0,0.25,6.0,85.09511314706496,0.15295249922251639,85.27722344483453,0.1530965091120862,False,84.96734819727077,0.1521928961468706,85.14917987853534,0.15233705290993851,False
cfg07_zscore_lb10_tl0_tf0.25,GOLD,zscore,10,0,0.25,6.0,2.179882986712309,0.48468610875948526,2.2312322553607693,0.5049170813430391,False,2.1766359874034764,0.48177700129982076,2.227883543414292,0.5019039393179513,False
cfg07_zscore_lb10_tl0_tf0.25,SILVER,zscore,10,0,0.25,6.0,1.6496643987903192,0.309171752086676,1.686659698183187,0.3196772758715409,False,1.6472135234873817,0.30749828747956126,1.6841286627489933,0.31790937005101605,False
cfg07_zscore_lb10_tl0_tf0.25,BTC,zscore,10,0,0.25,6.0,9.866606302885547,1.067607863670355,9.855679074865842,1.0673092354078406,True,9.851886868836303,1.0655498528964977,9.84088617851966,1.0652491717139174,True
cfg07_zscore_lb10_tl0_tf0.25,OIL,zscore,10,0,0.25,6.0,1.1608877205927286,0.22094963073989785,1.1798550873762443,0.22782375575083372,False,1.1591707183916937,0.2194631353099167,1.1780850183556857,0.2262905906561879,False
cfg08_zscore_lb10_tl1_tf0.0,SP500,zscore,10,1,0.0,6.0,84.71583560527306,0.15264083382899818,85.27722344483453,0.1530965091120862,False,84.58864470733232,0.1518809891010778,85.14917987853534,0.15233705290993851,False
cfg08_zscore_lb10_tl1_tf0.0,GOLD,zscore,10,1,0.0,6.0,2.057975163379631,0.4332120742121008,2.2312322553607693,0.5049170813430391,False,2.054932913435314,0.4304681869071513,2.227883543414292,0.5019039393179513,False
cfg08_zscore_lb10_tl1_tf0.0,SILVER,zscore,10,1,0.0,6.0,1.526432787562016,0.27237889991216263,1.686659698183187,0.3196772758715409,False,1.5241886492931054,0.27084126121576246,1.6841286627489933,0.31790937005101605,False
cfg08_zscore_lb10_tl1_tf0.0,BTC,zscore,10,1,0.0,6.0,9.740452454241561,1.0638160879974001,9.855679074865842,1.0673092354078406,False,9.726001813592806,1.061758885114618,9.84088617851966,1.0652491717139174,False
cfg08_zscore_lb10_tl1_tf0.0,OIL,zscore,10,1,0.0,6.0,1.0921143348857494,0.18213634336204132,1.1798550873762443,0.22782375575083372,False,1.090522279142916,0.18071749807375698,1.1780850183556857,0.2262905906561879,False
cfg09_zscore_lb10_tl1_tf0.25,SP500,zscore,10,1,0.25,6.0,84.87219019021818,0.152768563370899,85.27722344483453,0.1530965091120862,False,84.74476208971492,0.15200882420567388,85.14917987853534,0.15233705290993851,False
cfg09_zscore_lb10_tl1_tf0.25,GOLD,zscore,10,1,0.25,6.0,2.1002770954068364,0.45417144753459665,2.2312322553607693,0.5049170813430391,False,2.0971597499934633,0.45133725261406044,2.227883543414292,0.5019039393179513,False
cfg09_zscore_lb10_tl1_tf0.25,SILVER,zscore,10,1,0.25,6.0,1.5735489965191083,0.2878490395410858,1.686659698183187,0.3196772758715409,False,1.5712225341371033,0.2862509785662996,1.6841286627489933,0.31790937005101605,False
cfg09_zscore_lb10_tl1_tf0.25,BTC,zscore,10,1,0.25,6.0,9.777411016428072,1.064942658027295,9.855679074865842,1.0673092354078406,False,9.762862571754304,1.0628849878777267,9.84088617851966,1.0652491717139174,False
cfg09_zscore_lb10_tl1_tf0.25,OIL,zscore,10,1,0.25,6.0,1.1199393537349793,0.1967026002429104,1.1798550873762443,0.22782375575083372,False,1.1182939510830356,0.19523914369612427,1.1780850183556857,0.2262905906561879,False
cfg10_zscore_lb10_tl2_tf0.0,SP500,zscore,10,2,0.0,6.0,84.54418750595453,0.15249299763085608,85.27722344483453,0.1530965091120862,False,84.41725814211219,0.1517328078007481,85.14917987853534,0.15233705290993851,False
cfg10_zscore_lb10_tl2_tf0.0,GOLD,zscore,10,2,0.0,6.0,2.0230415369220953,0.42496006456876767,2.2312322553607693,0.5049170813430391,False,2.020069823095137,0.4224180026398213,2.227883543414292,0.5019039393179513,False
cfg10_zscore_lb10_tl2_tf0.0,SILVER,zscore,10,2,0.0,6.0,1.4760077231559334,0.2640947021284828,1.686659698183187,0.3196772758715409,False,1.4738573814217204,0.2626711222963125,1.6841286627489933,0.31790937005101605,False
cfg10_zscore_lb10_tl2_tf0.0,BTC,zscore,10,2,0.0,6.0,6.932594724451659,0.9634991324477941,9.855679074865842,1.0673092354078406,False,6.922431963555942,0.961413056694642,9.84088617851966,1.0652491717139174,False
cfg10_zscore_lb10_tl2_tf0.0,OIL,zscore,10,2,0.0,6.0,1.0618343989825418,0.17385815204427651,1.1798550873762443,0.22782375575083372,False,1.060305873947239,0.1725259133309656,1.1780850183556857,0.2262905906561879,False
cfg11_zscore_lb10_tl2_tf0.25,SP500,zscore,10,2,0.25,6.0,84.73970902639272,0.15265665974994827,85.27722344483453,0.1530965091120862,False,84.61248269972047,0.1518966699672632,85.14917987853534,0.15233705290993851,False
