config_id,asset,skew_lookback,k,min_mult,max_mult,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg11_sl126_k1.5_mn0.5_mx2.0,GOLD,126,1.5,0.5,2.0,2.2310262363322884,0.504841041078824,2.2312322553607693,0.5049170813430391,False,2.227677833767645,0.5018276342487519,2.227883543414292,0.5019039393179513,False
cfg11_sl126_k1.5_mn0.5_mx2.0,SILVER,126,1.5,0.5,2.0,1.686913816992878,0.3198035966318981,1.686659698183187,0.3196772758715409,True,1.684382400042861,0.31803568092799345,1.6841286627489933,0.31790937005101605,True
cfg11_sl126_k1.5_mn0.5_mx2.0,BTC,126,1.5,0.5,2.0,9.839340773873376,1.066315632498697,9.855679074865842,1.0673092354078406,False,9.824572409670905,1.0642547933360202,9.84088617851966,1.0652491717139174,False
cfg11_sl126_k1.5_mn0.5_mx2.0,OIL,126,1.5,0.5,2.0,1.1803462251346264,0.22799165520210685,1.1798550873762443,0.22782375575083372,True,1.1785754187138933,0.22645844898429313,1.1780850183556857,0.2262905906561879,True
cfg12_sl252_k0.5_mn0.25_mx1.5,SP500,252,0.5,0.25,1.5,85.27714098038639,0.15309644817699716,85.27722344483453,0.1530965091120862,False,85.1490975379077,0.1523369919263063,85.14917987853534,0.15233705290993851,False
cfg12_sl252_k0.5_mn0.25_mx1.5,GOLD,252,0.5,0.25,1.5,2.231041550268173,0.5047906098321664,2.2312322553607693,0.5049170813430391,False,2.227693124665677,0.5017771941538347,2.227883543414292,0.5019039393179513,False
cfg12_sl252_k0.5_mn0.25_mx1.5,SILVER,252,0.5,0.25,1.5,1.6869144577512816,0.31971030244528587,1.686659698183187,0.3196772758715409,True,1.6843830397952144,0.31794229710179533,1.6841286627489933,0.31790937005101605,True
cfg12_sl252_k0.5_mn0.25_mx1.5,BTC,252,0.5,0.25,1.5,9.844852234429634,1.0669200852247132,9.855679074865842,1.0673092354078406,False,9.830075594600618,1.0648597516461262,9.84088617851966,1.0652491717139174,False
cfg12_sl252_k0.5_mn0.25_mx1.5,OIL,252,0.5,0.25,1.5,1.1799353742362695,0.22767852261712768,1.1798550873762443,0.22782375575083372,False,1.1781651846648753,0.22614496323438352,1.1780850183556857,0.2262905906561879,False
cfg13_sl252_k0.5_mn0.25_mx2.0,SP500,252,0.5,0.25,2.0,85.27714098038639,0.15309644817699716,85.27722344483453,0.1530965091120862,False,85.1490975379077,0.1523369919263063,85.14917987853534,0.15233705290993851,False
