config_id,asset,ui_window,pctile_lookback,k,min_mult,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg05_uw63_pl252_k1.5_mn0.5,SP500,63,252,1.5,0.5,85.27677801347491,0.1531328389932915,85.27722344483453,0.1530965091120862,False,85.14873511599171,0.15237336439874472,85.14917987853534,0.15233705290993851,False
cfg05_uw63_pl252_k1.5_mn0.5,GOLD,63,252,1.5,0.5,2.231229390486366,0.5047990606185765,2.2312322553607693,0.5049170813430391,False,2.227880682885457,0.5017852326287111,2.227883543414292,0.5019039393179513,False
cfg05_uw63_pl252_k1.5_mn0.5,SILVER,63,252,1.5,0.5,1.6867763257056476,0.3196191421119836,1.686659698183187,0.3196772758715409,False,1.684245115199005,0.31785097663065853,1.6841286627489933,0.31790937005101605,False
cfg05_uw63_pl252_k1.5_mn0.5,BTC,63,252,1.5,0.5,9.851695602686723,1.0671938622799277,9.855679074865842,1.0673092354078406,False,9.83690868769027,1.0651336790788746,9.84088617851966,1.0652491717139174,False
cfg05_uw63_pl252_k1.5_mn0.5,OIL,63,252,1.5,0.5,1.1801052252669735,0.2276749693828761,1.1798550873762443,0.22782375575083372,False,1.1783347806639966,0.22614131177984909,1.1780850183556857,0.2262905906561879,False
cfg06_uw63_pl504_k0.5_mn0.25,SP500,63,504,0.5,0.25,85.27669887951578,0.15308501290002696,85.27722344483453,0.1530965091120862,False,85.14865610085258,0.15232551362388633,85.14917987853534,0.15233705290993851,False
cfg06_uw63_pl504_k0.5_mn0.25,GOLD,63,504,0.5,0.25,2.231433421167139,0.5049685414234804,2.2312322553607693,0.5049170813430391,True,2.228084407169903,0.5019552886219433,2.227883543414292,0.5019039393179513,True
cfg06_uw63_pl504_k0.5_mn0.25,SILVER,63,504,0.5,0.25,1.6868783301958836,0.3197097038607958,1.686659698183187,0.3196772758715409,True,1.684346966485395,0.317941734380919,1.6841286627489933,0.31790937005101605,True
cfg06_uw63_pl504_k0.5_mn0.25,BTC,63,504,0.5,0.25,9.854038895463804,1.067271920148748,9.855679074865842,1.0673092354078406,False,9.839248461849458,1.0652118192738858,9.84088617851966,1.0652491717139174,False
cfg06_uw63_pl504_k0.5_mn0.25,OIL,63,504,0.5,0.25,1.1804173745275155,0.22791352213198796,1.1798550873762443,0.22782375575083372,True,1.1786464612319554,0.22638028899049617,1.1780850183556857,0.2262905906561879,True
