config_id,asset,sortino_window,pctile_lookback,k,min_mult,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg13_sw60_pl504_k0.5_mn0.5,OIL,60,504,0.5,0.5,1.1804010991052298,0.22790321179480102,1.1798550873762443,0.22782375575083372,True,1.1786302102472406,0.22636998009242007,1.1780850183556857,0.2262905906561879,True
cfg14_sw60_pl504_k1.0_mn0.25,SP500,60,504,1.0,0.25,85.26905327467352,0.1530652758561021,85.27722344483453,0.1530965091120862,False,85.14102197589801,0.15230565370183624,85.14917987853534,0.15233705290993851,False
cfg14_sw60_pl504_k1.0_mn0.25,GOLD,60,504,1.0,0.25,2.23123862196926,0.5049347613514568,2.2312322553607693,0.5049170813430391,True,2.2278899004633144,0.5019212892756246,2.227883543414292,0.5019039393179513,True
cfg14_sw60_pl504_k1.0_mn0.25,SILVER,60,504,1.0,0.25,1.6865769366958985,0.31963857504112503,1.686659698183187,0.3196772758715409,False,1.6840460255281986,0.3178704576015098,1.6841286627489933,0.31790937005101605,False
cfg14_sw60_pl504_k1.0_mn0.25,BTC,60,504,1.0,0.25,9.85184380104442,1.0672287928899062,9.855679074865842,1.0673092354078406,False,9.837059266497352,1.0651686551700958,9.84088617851966,1.0652491717139174,False
cfg14_sw60_pl504_k1.0_mn0.25,OIL,60,504,1.0,0.25,1.1806798122903912,0.2279024935470802,1.1798550873762443,0.22782375575083372,True,1.178908504944131,0.22636906400145046,1.1780850183556857,0.2262905906561879,True
cfg15_sw60_pl504_k1.0_mn0.5,SP500,60,504,1.0,0.5,85.28051837845524,0.15310397881228607,85.27722344483453,0.1530965091120862,True,85.15246986480906,0.1523444711042891,85.14917987853534,0.15233705290993851,True
cfg15_sw60_pl504_k1.0_mn0.5,GOLD,60,504,1.0,0.5,2.231377529407195,0.5049644679996245,2.2312322553607693,0.5049170813430391,True,2.228028599331527,0.50195123230625,2.227883543414292,0.5019039393179513,True
cfg15_sw60_pl504_k1.0_mn0.5,SILVER,60,504,1.0,0.5,1.6868316378798656,0.3196973532142962,1.686659698183187,0.3196772758715409,True,1.6843003442779552,0.3179293706761107,1.6841286627489933,0.31790937005101605,True
cfg15_sw60_pl504_k1.0_mn0.5,BTC,60,504,1.0,0.5,9.852262281021908,1.0672342059499953,9.855679074865842,1.0673092354078406,False,9.837474515157064,1.065174048617912,9.84088617851966,1.0652491717139174,False
cfg15_sw60_pl504_k1.0_mn0.5,OIL,60,504,1.0,0.5,1.1805483214428278,0.22792136466541515,1.1798550873762443,0.22782375575083372,True,1.1787772115302757,0.2263881062341766,1.1780850183556857,0.2262905906561879,True
cfg16_sw60_pl504_k1.5_mn0.25,SP500,60,504,1.5,0.25,85.26717184025031,0.15308225825428404,85.27722344483453,0.1530965091120862,False,85.13914336645135,0.1523226369673521,85.14917987853534,0.15233705290993851,False
cfg16_sw60_pl504_k1.5_mn0.25,GOLD,60,504,1.5,0.25,2.2314018288556388,0.5049885532301431,2.2312322553607693,0.5049170813430391,True,2.228052862294306,0.5019750294506571,2.227883543414292,0.5019039393179513,True
cfg16_sw60_pl504_k1.5_mn0.25,SILVER,60,504,1.5,0.25,1.6865519842454768,0.31963804596626194,1.686659698183187,0.3196772758715409,False,1.684021110543922,0.31786989180346764,1.6841286627489933,0.31790937005101605,False
cfg16_sw60_pl504_k1.5_mn0.25,BTC,60,504,1.5,0.25,9.850824095925505,1.0672060821086704,9.855679074865842,1.0673092354078406,False,9.836041200031259,1.0651459172923075,9.84088617851966,1.0652491717139174,False
cfg16_sw60_pl504_k1.5_mn0.25,OIL,60,504,1.5,0.25,1.1807664563829392,0.2278864111408185,1.1798550873762443,0.22782375575083372,True,1.1789950189404472,0.22635288277211402,1.1780850183556857,0.2262905906561879,True
cfg17_sw60_pl504_k1.5_mn0.5,SP500,60,504,1.5,0.5,85.27710619956798,0.15308672596790535,85.27722344483453,0.1530965091120862,False,85.14906280931282,0.15232719230591787,85.14917987853534,0.15233705290993851,False
cfg17_sw60_pl504_k1.5_mn0.5,GOLD,60,504,1.5,0.5,2.2314024162467403,0.5049706800597639,2.2312322553607693,0.5049170813430391,True,2.2280534488034447,0.5019574241701698,2.227883543414292,0.5019039393179513,True
cfg17_sw60_pl504_k1.5_mn0.5,SILVER,60,504,1.5,0.5,1.686892287031061,0.31970805696501686,1.686659698183187,0.3196772758715409,True,1.684360902364357,0.3179400728803761,1.6841286627489933,0.31790937005101605,True
cfg17_sw60_pl504_k1.5_mn0.5,BTC,60,504,1.5,0.5,9.85199930666624,1.0672276494328508,9.855679074865842,1.0673092354078406,False,9.8372119356578,1.0651674885277975,9.84088617851966,1.0652491717139174,False
cfg17_sw60_pl504_k1.5_mn0.5,OIL,60,504,1.5,0.5,1.1806052681622077,0.22792838081658215,1.1798550873762443,0.22782375575083372,True,1.1788340727440731,0.226395116248999,1.1780850183556857,0.2262905906561879,True
cfg18_sw60_pl756_k0.5_mn0.25,SP500,60,756,0.5,0.25,85.28386687567543,0.15312066417386178,85.27722344483453,0.1530965091120862,True,85.15581333425499,0.15236119007570126,85.14917987853534,0.15233705290993851,True
cfg18_sw60_pl756_k0.5_mn0.25,GOLD,60,756,0.5,0.25,2.2313057517073562,0.5049384215891419,2.2312322553607693,0.5049170813430391,True,2.2279569294060004,0.5019252152558804,2.227883543414292,0.5019039393179513,True
