config_id,asset,vix_lookback,elevated_pct,buy_multiplier,calm_fraction,max_buy_multiple,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg08_lb252_ep90.0_bm2.0_cf0.75,SILVER,252,90.0,2.0,0.75,4.0,1.6128822307712307,0.31071836897724153,1.686659698183187,0.3196772758715409,False,1.6106478247298708,0.30916808410661484,1.6841286627489933,0.31790937005101605,False
cfg08_lb252_ep90.0_bm2.0_cf0.75,BTC,252,90.0,2.0,0.75,4.0,8.677533147673572,1.0749557279041493,9.855679074865842,1.0673092354078406,False,8.66470380845057,1.0732540557244916,9.84088617851966,1.0652491717139174,False
cfg08_lb252_ep90.0_bm2.0_cf0.75,OIL,252,90.0,2.0,0.75,4.0,1.1703589381944237,0.21739626438006812,1.1798550873762443,0.22782375575083372,False,1.1687893046682856,0.2159904814991835,1.1780850183556857,0.2262905906561879,False
cfg09_lb252_ep90.0_bm2.0_cf0.9,SP500,252,90.0,2.0,0.9,4.0,78.31360505823469,0.15615699613043713,85.27722344483453,0.1530965091120862,False,78.19815360617793,0.1554126371662259,85.14917987853534,0.15233705290993851,False
cfg09_lb252_ep90.0_bm2.0_cf0.9,GOLD,252,90.0,2.0,0.9,4.0,2.2052248322953676,0.502652830451881,2.2312322553607693,0.5049170813430391,False,2.2019229732397747,0.49979184280943745,2.227883543414292,0.5019039393179513,False
cfg09_lb252_ep90.0_bm2.0_cf0.9,SILVER,252,90.0,2.0,0.9,4.0,1.6658420683814104,0.31773421647967176,1.686659698183187,0.3196772758715409,False,1.6633500933557157,0.31606057577582575,1.6841286627489933,0.31790937005101605,False
cfg09_lb252_ep90.0_bm2.0_cf0.9,BTC,252,90.0,2.0,0.9,4.0,9.749816973242345,1.08240000954137,9.855679074865842,1.0673092354078406,False,9.735211594915386,1.0804873573112599,9.84088617851966,1.0652491717139174,False
cfg09_lb252_ep90.0_bm2.0_cf0.9,OIL,252,90.0,2.0,0.9,4.0,1.1732831577119565,0.22710193447779248,1.1798550873762443,0.22782375575083372,False,1.1715307514419473,0.22564111496655537,1.1780850183556857,0.2262905906561879,False
cfg10_lb252_ep90.0_bm3.0_cf0.75,SP500,252,90.0,3.0,0.75,4.0,67.82950052587712,0.1601530783409413,85.27722344483453,0.1530965091120862,False,67.73303371899729,0.15943753297159619,85.14917987853534,0.15233705290993851,False
cfg10_lb252_ep90.0_bm3.0_cf0.75,GOLD,252,90.0,3.0,0.75,4.0,2.160196160838549,0.49915006262284095,2.2312322553607693,0.5049170813430391,False,2.156983287321836,0.496515983268468,2.227883543414292,0.5019039393179513,False
