config_id,asset,target_weekday,mild_tilt_fraction,max_lump_multiple,banking_window_weeks,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg13_twFriday_mt0.5_ml3_bw4,SP500,Friday,0.5,3,4,85.25820033910763,0.15294509898915476,85.27722344483453,0.1530965091120862,False,85.13018533603038,0.15218554551266647,85.14917987853534,0.15233705290993851,False
cfg13_twFriday_mt0.5_ml3_bw4,GOLD,Friday,0.5,3,4,2.2308861427051916,0.5048219963726637,2.2312322553607693,0.5049170813430391,False,2.2275379504473887,0.5018094348193558,2.227883543414292,0.5019039393179513,False
cfg13_twFriday_mt0.5_ml3_bw4,SILVER,Friday,0.5,3,4,1.6863529264507562,0.3196270552902599,1.686659698183187,0.3196772758715409,False,1.6838223516347806,0.3178596453352937,1.6841286627489933,0.31790937005101605,False
cfg13_twFriday_mt0.5_ml3_bw4,BTC,Friday,0.5,3,4,9.811732697265294,1.0620018559324698,9.855679074865842,1.0673092354078406,False,9.79700940070271,1.0599159192674041,9.84088617851966,1.0652491717139174,False
cfg13_twFriday_mt0.5_ml3_bw4,OIL,Friday,0.5,3,4,1.1802570013094689,0.22824206846825415,1.1798550873762443,0.22782375575083372,True,1.1784863288145357,0.22670969379677408,1.1780850183556857,0.2262905906561879,True
cfg14_twFriday_mt0.5_ml6_bw2,SP500,Friday,0.5,6,2,85.25820033910763,0.15294509898915476,85.27722344483453,0.1530965091120862,False,85.13018533603038,0.15218554551266647,85.14917987853534,0.15233705290993851,False
cfg14_twFriday_mt0.5_ml6_bw2,GOLD,Friday,0.5,6,2,2.2308861427051916,0.5048219963726637,2.2312322553607693,0.5049170813430391,False,2.2275379504473887,0.5018094348193558,2.227883543414292,0.5019039393179513,False
cfg14_twFriday_mt0.5_ml6_bw2,SILVER,Friday,0.5,6,2,1.6863529264507562,0.3196270552902599,1.686659698183187,0.3196772758715409,False,1.6838223516347806,0.3178596453352937,1.6841286627489933,0.31790937005101605,False
cfg14_twFriday_mt0.5_ml6_bw2,BTC,Friday,0.5,6,2,9.811732697265294,1.0620018559324698,9.855679074865842,1.0673092354078406,False,9.79700940070271,1.0599159192674041,9.84088617851966,1.0652491717139174,False
cfg14_twFriday_mt0.5_ml6_bw2,OIL,Friday,0.5,6,2,1.1802570013094689,0.22824206846825415,1.1798550873762443,0.22782375575083372,True,1.1784863288145357,0.22670969379677408,1.1780850183556857,0.2262905906561879,True
cfg15_twFriday_mt0.5_ml6_bw4,SP500,Friday,0.5,6,4,85.25820033910763,0.15294509898915476,85.27722344483453,0.1530965091120862,False,85.13018533603038,0.15218554551266647,85.14917987853534,0.15233705290993851,False
cfg15_twFriday_mt0.5_ml6_bw4,GOLD,Friday,0.5,6,4,2.2308861427051916,0.5048219963726637,2.2312322553607693,0.5049170813430391,False,2.2275379504473887,0.5018094348193558,2.227883543414292,0.5019039393179513,False
cfg15_twFriday_mt0.5_ml6_bw4,SILVER,Friday,0.5,6,4,1.6863529264507562,0.3196270552902599,1.686659698183187,0.3196772758715409,False,1.6838223516347806,0.3178596453352937,1.6841286627489933,0.31790937005101605,False
cfg15_twFriday_mt0.5_ml6_bw4,BTC,Friday,0.5,6,4,9.811732697265294,1.0620018559324698,9.855679074865842,1.0673092354078406,False,9.79700940070271,1.0599159192674041,9.84088617851966,1.0652491717139174,False
cfg15_twFriday_mt0.5_ml6_bw4,OIL,Friday,0.5,6,4,1.1802570013094689,0.22824206846825415,1.1798550873762443,0.22782375575083372,True,1.1784863288145357,0.22670969379677408,1.1780850183556857,0.2262905906561879,True
cfg16_twSunday_mt0.0_ml3_bw2,SP500,Sunday,0.0,3,2,85.20194352758185,0.15167409069768398,85.27722344483453,0.1530965091120862,False,85.07401330697672,0.15097435832737274,85.14917987853534,0.15233705290993851,False
cfg16_twSunday_mt0.0_ml3_bw2,GOLD,Sunday,0.0,3,2,2.2297400291586085,0.5071047011329948,2.2312322553607693,0.5049170813430391,False,2.2263950446038607,0.504405101725902,2.227883543414292,0.5019039393179513,False
