config_id,asset,vol_lookback_days,ref_lookback_days,min_mult,max_mult,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg12_v40_r126_lo0.25_hi1.5,OIL,40,126,0.25,1.5,1.179998212732347,0.22776020806239244,1.1798550873762443,0.22782375575083372,False,1.178227928808852,0.22622683437930163,1.1780850183556857,0.2262905906561879,False
cfg13_v40_r126_lo0.25_hi2.0,SP500,40,126,0.25,2.0,85.27871746131467,0.15311715334272463,85.27722344483453,0.1530965091120862,True,85.15067165174784,0.15235769046593636,85.14917987853534,0.15233705290993851,True
cfg13_v40_r126_lo0.25_hi2.0,GOLD,40,126,0.25,2.0,2.231331212897053,0.5050298108558702,2.2312322553607693,0.5049170813430391,True,2.227982352365687,0.502016702497703,2.227883543414292,0.5019039393179513,True
cfg13_v40_r126_lo0.25_hi2.0,SILVER,40,126,0.25,2.0,1.686817936529751,0.31975158296504325,1.686659698183187,0.3196772758715409,True,1.684286663500442,0.3179837034551807,1.6841286627489933,0.31790937005101605,True
cfg13_v40_r126_lo0.25_hi2.0,BTC,40,126,0.25,2.0,9.852498377784901,1.0668282022395732,9.855679074865842,1.0673092354078406,False,9.837710257260161,1.064767674873766,9.84088617851966,1.0652491717139174,False
cfg13_v40_r126_lo0.25_hi2.0,OIL,40,126,0.25,2.0,1.179998212732347,0.22776020806239244,1.1798550873762443,0.22782375575083372,False,1.178227928808852,0.22622683437930163,1.1780850183556857,0.2262905906561879,False
cfg14_v40_r126_lo0.25_hi3.0,SP500,40,126,0.25,3.0,85.27871746131467,0.15311715334272463,85.27722344483453,0.1530965091120862,True,85.15067165174784,0.15235769046593636,85.14917987853534,0.15233705290993851,True
cfg14_v40_r126_lo0.25_hi3.0,GOLD,40,126,0.25,3.0,2.231331212897053,0.5050298108558702,2.2312322553607693,0.5049170813430391,True,2.227982352365687,0.502016702497703,2.227883543414292,0.5019039393179513,True
cfg14_v40_r126_lo0.25_hi3.0,SILVER,40,126,0.25,3.0,1.686817936529751,0.31975158296504325,1.686659698183187,0.3196772758715409,True,1.684286663500442,0.3179837034551807,1.6841286627489933,0.31790937005101605,True
cfg14_v40_r126_lo0.25_hi3.0,BTC,40,126,0.25,3.0,9.852498377784901,1.0668282022395732,9.855679074865842,1.0673092354078406,False,9.837710257260161,1.064767674873766,9.84088617851966,1.0652491717139174,False
