config_id,asset,annual_growth_rate,max_multiple_of_deposit,allow_sells,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg08_g0.1_k4_sT,OIL,0.1,4,True,1.2701054716328957,0.2319105636251965,1.1798550873762443,0.22782375575083372,True,1.2645719104519613,0.22925648807019516,1.1780850183556857,0.2262905906561879,True
cfg09_g0.1_k4_sF,SP500,0.1,4,False,85.41454382911196,0.15539350584180947,85.27722344483453,0.1530965091120862,True,85.28525588633826,0.1546421152855739,85.14917987853534,0.15233705290993851,True
cfg09_g0.1_k4_sF,GOLD,0.1,4,False,2.104493641803057,0.5182494500339936,2.2312322553607693,0.5049170813430391,False,2.102370542900721,0.5149511128276871,2.227883543414292,0.5019039393179513,False
cfg09_g0.1_k4_sF,SILVER,0.1,4,False,1.6916185014452072,0.32149133655538686,1.686659698183187,0.3196772758715409,True,1.689711609498122,0.31964707378488,1.6841286627489933,0.31790937005101605,True
cfg09_g0.1_k4_sF,BTC,0.1,4,False,6.469257508272424,0.9758963826786883,9.855679074865842,1.0673092354078406,False,6.468824955794556,0.9740532251778558,9.84088617851966,1.0652491717139174,False
cfg09_g0.1_k4_sF,OIL,0.1,4,False,1.2166678445843315,0.2265355815746626,1.1798550873762443,0.22782375575083372,False,1.2152632961703629,0.2249974113254158,1.1780850183556857,0.2262905906561879,False
cfg10_g0.1_k8_sT,SP500,0.1,8,True,85.38644390141188,0.15481223082628404,85.27722344483453,0.1530965091120862,True,85.25397224979085,0.15398663565467635,85.14917987853534,0.15233705290993851,True
cfg10_g0.1_k8_sT,GOLD,0.1,8,True,2.0225934392635163,0.5212330598962488,2.2312322553607693,0.5049170813430391,False,2.0152140659073425,0.5153712741291951,2.227883543414292,0.5019039393179513,False
cfg10_g0.1_k8_sT,SILVER,0.1,8,True,1.7998005664511352,0.35376656041095195,1.686659698183187,0.3196772758715409,True,1.7921162379361368,0.3501637639565582,1.6841286627489933,0.31790937005101605,True
cfg10_g0.1_k8_sT,BTC,0.1,8,True,4.242234198514414,1.0033008256847042,9.855679074865842,1.0673092354078406,False,4.233932327225653,0.9987409793323279,9.84088617851966,1.0652491717139174,False
cfg10_g0.1_k8_sT,OIL,0.1,8,True,1.3653296828994885,0.2523286985443684,1.1798550873762443,0.22782375575083372,True,1.35479707813918,0.2487125420020819,1.1780850183556857,0.2262905906561879,True
cfg11_g0.1_k8_sF,SP500,0.1,8,False,85.38050425692515,0.15472318085617043,85.27722344483453,0.1530965091120862,True,85.25128933973112,0.15396972606836704,85.14917987853534,0.15233705290993851,True
cfg11_g0.1_k8_sF,GOLD,0.1,8,False,2.1154827241486145,0.5155642474000327,2.2312322553607693,0.5049170813430391,False,2.113395246316667,0.5123421769110609,2.227883543414292,0.5019039393179513,False
