config_id,asset,lookback_days,skip_days,mult_pos,mult_neg,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg17_lb378_sk21_mp1.25_mn0.5,SP500,378,21,1.25,0.5,85.29344032789018,0.15314410799847958,85.27722344483453,0.1530965091120862,True,85.16537241191723,0.15238462600045566,85.14917987853534,0.15233705290993851,True
cfg17_lb378_sk21_mp1.25_mn0.5,GOLD,378,21,1.25,0.5,2.2312968971865175,0.5049322296469705,2.2312322553607693,0.5049170813430391,True,2.2279480881802467,0.5019190461327688,2.227883543414292,0.5019039393179513,True
cfg17_lb378_sk21_mp1.25_mn0.5,SILVER,378,21,1.25,0.5,1.6867647604243599,0.31967656984066783,1.686659698183187,0.3196772758715409,False,1.6842335672390565,0.3179086016157085,1.6841286627489933,0.31790937005101605,False
cfg17_lb378_sk21_mp1.25_mn0.5,BTC,378,21,1.25,0.5,9.848574015318706,1.0670269337683538,9.855679074865842,1.0673092354078406,False,9.833791787230098,1.0649666316608042,9.84088617851966,1.0652491717139174,False
cfg17_lb378_sk21_mp1.25_mn0.5,OIL,378,21,1.25,0.5,1.1804661206454419,0.22790680257066284,1.1798550873762443,0.22782375575083372,True,1.1786951342014198,0.22637354321966333,1.1780850183556857,0.2262905906561879,True
cfg18_lb378_sk0_mp1.25_mn0.75,SP500,378,0,1.25,0.75,85.28120918762323,0.15311112539255128,85.27722344483453,0.1530965091120862,True,85.15315963672532,0.15235164495416129,85.14917987853534,0.15233705290993851,True
cfg18_lb378_sk0_mp1.25_mn0.75,GOLD,378,0,1.25,0.75,2.231279344008923,0.5049271657706182,2.2312322553607693,0.5049170813430391,True,2.2279305613587725,0.5019140040694484,2.227883543414292,0.5019039393179513,True
cfg18_lb378_sk0_mp1.25_mn0.75,SILVER,378,0,1.25,0.75,1.6867083832457717,0.31967726836041893,1.686659698183187,0.3196772758715409,False,1.6841772747108874,0.31790932869461447,1.6841286627489933,0.31790937005101605,False
cfg18_lb378_sk0_mp1.25_mn0.75,BTC,378,0,1.25,0.75,9.852698270047638,1.0671844418842793,9.855679074865842,1.0673092354078406,False,9.837909849384369,1.065124256530594,9.84088617851966,1.0652491717139174,False
cfg18_lb378_sk0_mp1.25_mn0.75,OIL,378,0,1.25,0.75,1.1800570716407526,0.22779286251463507,1.1798550873762443,0.22782375575083372,False,1.178286699340516,0.2262595455761046,1.1780850183556857,0.2262905906561879,False
cfg19_lb378_sk21_mp1.25_mn0.75,SP500,378,21,1.25,0.75,85.28533105559056,0.1531203076098322,85.27722344483453,0.1530965091120862,True,85.15727531570182,0.15236083846067033,85.14917987853534,0.15233705290993851,True
cfg19_lb378_sk21_mp1.25_mn0.75,GOLD,378,21,1.25,0.75,2.231264577115343,0.5049246558246177,2.2312322553607693,0.5049170813430391,True,2.2279158166377067,0.5019114930533742,2.227883543414292,0.5019039393179513,True
cfg19_lb378_sk21_mp1.25_mn0.75,SILVER,378,21,1.25,0.75,1.6867122394830374,0.3196769254443444,1.686659698183187,0.3196772758715409,False,1.684181125158006,0.3179089884137441,1.6841286627489933,0.31790937005101605,False
cfg19_lb378_sk21_mp1.25_mn0.75,BTC,378,21,1.25,0.75,9.852126579152491,1.0671681429941815,9.855679074865842,1.0673092354078406,False,9.837339016883961,1.0651079600747633,9.84088617851966,1.0652491717139174,False
cfg19_lb378_sk21_mp1.25_mn0.75,OIL,378,21,1.25,0.75,1.1801606039849737,0.22786528160689654,1.1798550873762443,0.22782375575083372,True,1.1783900762307666,0.22633206934237607,1.1780850183556857,0.2262905906561879,True
cfg20_lb378_sk0_mp1.5_mn0.5,SP500,378,0,1.5,0.5,85.28519667443244,0.15312574464702186,85.27722344483453,0.1530965091120862,True,85.15714113631721,0.15236624007369445,85.14917987853534,0.15233705290993851,True
cfg20_lb378_sk0_mp1.5_mn0.5,GOLD,378,0,1.5,0.5,2.2313264307640286,0.5049372495064065,2.2312322553607693,0.5049170813430391,True,2.227977577413045,0.501924068132575,2.227883543414292,0.5019039393179513,True
cfg20_lb378_sk0_mp1.5_mn0.5,SILVER,378,0,1.5,0.5,1.6867570651600117,0.3196772591310554,1.686659698183187,0.3196772758715409,False,1.6842258835291557,0.3179092856384145,1.6841286627489933,0.31790937005101605,False
cfg20_lb378_sk0_mp1.5_mn0.5,BTC,378,0,1.5,0.5,9.84971740561963,1.067059546039179,9.855679074865842,1.0673092354078406,False,9.834933460728772,1.0649992390646716,9.84088617851966,1.0652491717139174,False
cfg20_lb378_sk0_mp1.5_mn0.5,OIL,378,0,1.5,0.5,1.1802590337307273,0.22776192171289114,1.1798550873762443,0.22782375575083372,False,1.1784883582280197,0.22622845292393434,1.1780850183556857,0.2262905906561879,False
cfg21_lb378_sk21_mp1.5_mn0.5,SP500,378,21,1.5,0.5,85.29344032789018,0.15314410799847958,85.27722344483453,0.1530965091120862,True,85.16537241191723,0.15238462600045566,85.14917987853534,0.15233705290993851,True
cfg21_lb378_sk21_mp1.5_mn0.5,GOLD,378,21,1.5,0.5,2.2312968971865175,0.5049322296469705,2.2312322553607693,0.5049170813430391,True,2.2279480881802467,0.5019190461327688,2.227883543414292,0.5019039393179513,True
cfg21_lb378_sk21_mp1.5_mn0.5,SILVER,378,21,1.5,0.5,1.6867647604243599,0.31967656984066783,1.686659698183187,0.3196772758715409,False,1.6842335672390565,0.3179086016157085,1.6841286627489933,0.31790937005101605,False
cfg21_lb378_sk21_mp1.5_mn0.5,BTC,378,21,1.5,0.5,9.848574015318706,1.0670269337683538,9.855679074865842,1.0673092354078406,False,9.833791787230098,1.0649666316608042,9.84088617851966,1.0652491717139174,False
cfg21_lb378_sk21_mp1.5_mn0.5,OIL,378,21,1.5,0.5,1.1804661206454419,0.22790680257066284,1.1798550873762443,0.22782375575083372,True,1.1786951342014198,0.22637354321966333,1.1780850183556857,0.2262905906561879,True
cfg22_lb378_sk0_mp1.5_mn0.75,SP500,378,0,1.5,0.75,85.28120918762323,0.15311112539255128,85.27722344483453,0.1530965091120862,True,85.15315963672532,0.15235164495416129,85.14917987853534,0.15233705290993851,True
