config_id,asset,vvix_lookback,k,min_mult,max_mult,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg17_vl252_k1.0_mn0.25_mx2.0,SILVER,252,1.0,0.25,2.0,1.6869532491990742,0.3197223454509276,1.686659698183187,0.3196772758715409,True,1.6844222922289347,0.3179544596727083,1.6841286627489933,0.31790937005101605,True
cfg17_vl252_k1.0_mn0.25_mx2.0,BTC,252,1.0,0.25,2.0,9.856528790860239,1.0674966478128445,9.855679074865842,1.0673092354078406,True,9.841735221160148,1.0654365443397935,9.84088617851966,1.0652491717139174,True
cfg17_vl252_k1.0_mn0.25_mx2.0,OIL,252,1.0,0.25,2.0,1.1805387202153468,0.22793637791848864,1.1798550873762443,0.22782375575083372,True,1.1787681434368154,0.22640318810315535,1.1780850183556857,0.2262905906561879,True
cfg18_vl252_k1.0_mn0.5_mx1.5,SP500,252,1.0,0.5,1.5,85.27730627617277,0.15309656659068582,85.27722344483453,0.1530965091120862,True,85.14926258551151,0.15233711033795697,85.14917987853534,0.15233705290993851,True
cfg18_vl252_k1.0_mn0.5_mx1.5,GOLD,252,1.0,0.5,1.5,2.231334509911003,0.5049436626992634,2.2312322553607693,0.5049170813430391,True,2.227985644473116,0.5019304543437305,2.227883543414292,0.5019039393179513,True
cfg18_vl252_k1.0_mn0.5_mx1.5,SILVER,252,1.0,0.5,1.5,1.6868807659239151,0.3197113544405637,1.686659698183187,0.3196772758715409,True,1.6843493986001352,0.31794344063204266,1.6841286627489933,0.31790937005101605,True
cfg18_vl252_k1.0_mn0.5_mx1.5,BTC,252,1.0,0.5,1.5,9.855482720130627,1.067453852806264,9.855679074865842,1.0673092354078406,False,9.840690118771633,1.0653937860485412,9.84088617851966,1.0652491717139174,False
cfg18_vl252_k1.0_mn0.5_mx1.5,OIL,252,1.0,0.5,1.5,1.1804804037362517,0.22792718623621605,1.1798550873762443,0.22782375575083372,True,1.1787093958461463,0.22639399073662114,1.1780850183556857,0.2262905906561879,True
cfg19_vl252_k1.0_mn0.5_mx2.0,SP500,252,1.0,0.5,2.0,85.27730627617277,0.15309656659068582,85.27722344483453,0.1530965091120862,True,85.14926258551151,0.15233711033795697,85.14917987853534,0.15233705290993851,True
cfg19_vl252_k1.0_mn0.5_mx2.0,GOLD,252,1.0,0.5,2.0,2.231334509911003,0.5049436626992634,2.2312322553607693,0.5049170813430391,True,2.227985644473116,0.5019304543437305,2.227883543414292,0.5019039393179513,True
cfg19_vl252_k1.0_mn0.5_mx2.0,SILVER,252,1.0,0.5,2.0,1.6868807659239151,0.3197113544405637,1.686659698183187,0.3196772758715409,True,1.6843493986001352,0.31794344063204266,1.6841286627489933,0.31790937005101605,True
cfg19_vl252_k1.0_mn0.5_mx2.0,BTC,252,1.0,0.5,2.0,9.855482720130627,1.067453852806264,9.855679074865842,1.0673092354078406,False,9.840690118771633,1.0653937860485412,9.84088617851966,1.0652491717139174,False
cfg19_vl252_k1.0_mn0.5_mx2.0,OIL,252,1.0,0.5,2.0,1.1804804037362517,0.22792718623621605,1.1798550873762443,0.22782375575083372,True,1.1787093958461463,0.22639399073662114,1.1780850183556857,0.2262905906561879,True
