config_id,asset,ac_window,pctile_lookback,k,min_mult,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg12_aw40_pl252_k0.5_mn0.25,BTC,40,252,0.5,0.25,9.856432500846081,1.0674177297253622,9.855679074865842,1.0673092354078406,True,9.841638473229667,1.0653576695911637,9.84088617851966,1.0652491717139174,True
cfg12_aw40_pl252_k0.5_mn0.25,OIL,40,252,0.5,0.25,1.1803417520305954,0.22786988720307474,1.1798550873762443,0.22782375575083372,True,1.1785709522823276,0.2263365617161093,1.1780850183556857,0.2262905906561879,True
cfg13_aw40_pl252_k0.5_mn0.5,SP500,40,252,0.5,0.5,85.27209220708086,0.15304640177975254,85.27722344483453,0.1530965091120862,False,85.14405634534307,0.15228684175250243,85.14917987853534,0.15233705290993851,False
cfg13_aw40_pl252_k0.5_mn0.5,GOLD,40,252,0.5,0.5,2.2311577406257954,0.5048872208363937,2.2312322553607693,0.5049170813430391,False,2.2278091405633007,0.5018739125901635,2.227883543414292,0.5019039393179513,False
cfg13_aw40_pl252_k0.5_mn0.5,SILVER,40,252,0.5,0.5,1.6868181531393107,0.3196907388525569,1.686659698183187,0.3196772758715409,True,1.6842868797847657,0.31792274904043816,1.6841286627489933,0.31790937005101605,True
cfg13_aw40_pl252_k0.5_mn0.5,BTC,40,252,0.5,0.5,9.856432500846081,1.0674177297253622,9.855679074865842,1.0673092354078406,True,9.841638473229667,1.0653576695911637,9.84088617851966,1.0652491717139174,True
cfg13_aw40_pl252_k0.5_mn0.5,OIL,40,252,0.5,0.5,1.1803417520305954,0.22786988720307474,1.1798550873762443,0.22782375575083372,True,1.1785709522823276,0.2263365617161093,1.1780850183556857,0.2262905906561879,True
cfg14_aw40_pl252_k1.0_mn0.25,SP500,40,252,1.0,0.25,85.27568526651295,0.15304774987062156,85.27722344483453,0.1530965091120862,False,85.14764400979108,0.15228813679635733,85.14917987853534,0.15233705290993851,False
cfg14_aw40_pl252_k1.0_mn0.25,GOLD,40,252,1.0,0.25,2.2311141710863525,0.504883277409892,2.2312322553607693,0.5049170813430391,False,2.227765636443583,0.501869740038845,2.227883543414292,0.5019039393179513,False
cfg14_aw40_pl252_k1.0_mn0.25,SILVER,40,252,1.0,0.25,1.6867908321044518,0.3196705040607621,1.686659698183187,0.3196772758715409,False,1.6842595997724796,0.31790235387474863,1.6841286627489933,0.31790937005101605,False
cfg14_aw40_pl252_k1.0_mn0.25,BTC,40,252,1.0,0.25,9.851675102782844,1.0673011967023829,9.855679074865842,1.0673092354078406,False,9.836888347626024,1.0652409372957348,9.84088617851966,1.0652491717139174,False
cfg14_aw40_pl252_k1.0_mn0.25,OIL,40,252,1.0,0.25,1.1809068428398888,0.22795896548227235,1.1798550873762443,0.22782375575083372,True,1.1791351946069213,0.22642546721930784,1.1780850183556857,0.2262905906561879,True
cfg15_aw40_pl252_k1.0_mn0.5,SP500,40,252,1.0,0.5,85.26739692798625,0.15300670601089272,85.27722344483453,0.1530965091120862,False,85.13936811621677,0.15224707218841685,85.14917987853534,0.15233705290993851,False
cfg15_aw40_pl252_k1.0_mn0.5,GOLD,40,252,1.0,0.5,2.231177934115187,0.5048944286142607,2.2312322553607693,0.5049170813430391,False,2.2278293037321437,0.5018810624146239,2.227883543414292,0.5019039393179513,False
cfg15_aw40_pl252_k1.0_mn0.5,SILVER,40,252,1.0,0.5,1.6869337559463584,0.3197099516998917,1.686659698183187,0.3196772758715409,True,1.6844023090140272,0.3179419353845454,1.6841286627489933,0.31790937005101605,True
cfg15_aw40_pl252_k1.0_mn0.5,BTC,40,252,1.0,0.5,9.855084297163826,1.0673779027247117,9.855679074865842,1.0673092354078406,False,9.840292293877237,1.0653177793980242,9.84088617851966,1.0652491717139174,False
cfg15_aw40_pl252_k1.0_mn0.5,OIL,40,252,1.0,0.5,1.1804486554648568,0.22786971799503697,1.1798550873762443,0.22782375575083372,True,1.178677695200919,0.22633632950121943,1.1780850183556857,0.2262905906561879,True
cfg16_aw40_pl252_k1.5_mn0.25,SP500,40,252,1.5,0.25,85.2711912684194,0.15302180010607885,85.27722344483453,0.1530965091120862,False,85.1431567594424,0.15226211780977417,85.14917987853534,0.15233705290993851,False
cfg16_aw40_pl252_k1.5_mn0.25,GOLD,40,252,1.5,0.25,2.2311803788876756,0.5048868641598783,2.2312322553607693,0.5049170813430391,False,2.2278319395604607,0.5018733096003279,2.227883543414292,0.5019039393179513,False
cfg16_aw40_pl252_k1.5_mn0.25,SILVER,40,252,1.5,0.25,1.6868721091085883,0.31970374323742007,1.686659698183187,0.3196772758715409,True,1.684340754739073,0.31793555074857194,1.6841286627489933,0.31790937005101605,True
cfg16_aw40_pl252_k1.5_mn0.25,BTC,40,252,1.5,0.25,9.852305966893356,1.0673935371060455,9.855679074865842,1.0673092354078406,False,9.837520587813923,1.065333271453775,9.84088617851966,1.0652491717139174,False
cfg16_aw40_pl252_k1.5_mn0.25,OIL,40,252,1.5,0.25,1.1809545911871426,0.2279475574276262,1.1798550873762443,0.22782375575083372,True,1.1791829066576354,0.22641395716038673,1.1780850183556857,0.2262905906561879,True
cfg17_aw40_pl252_k1.5_mn0.5,SP500,40,252,1.5,0.5,85.26724487159056,0.1529941498458209,85.27722344483453,0.1530965091120862,False,85.13921628813421,0.15223449058690405,85.14917987853534,0.15233705290993851,False
cfg17_aw40_pl252_k1.5_mn0.5,GOLD,40,252,1.5,0.5,2.2311931559611278,0.5049018638943151,2.2312322553607693,0.5049170813430391,False,2.227844502722463,0.5018884889321322,2.227883543414292,0.5019039393179513,False
cfg17_aw40_pl252_k1.5_mn0.5,SILVER,40,252,1.5,0.5,1.6869042492236452,0.3197024232855897,1.686659698183187,0.3196772758715409,True,1.6843728465956993,0.3179343915233621,1.6841286627489933,0.31790937005101605,True
cfg17_aw40_pl252_k1.5_mn0.5,BTC,40,252,1.5,0.5,9.854878834416047,1.0673735266631075,9.855679074865842,1.0673092354078406,False,9.840087139792336,1.0653133946938664,9.84088617851966,1.0652491717139174,False
cfg17_aw40_pl252_k1.5_mn0.5,OIL,40,252,1.5,0.5,1.1804570377753791,0.22786060292413912,1.1798550873762443,0.22782375575083372,True,1.1786860649253874,0.22632719122160638,1.1780850183556857,0.2262905906561879,True
cfg18_aw40_pl504_k0.5_mn0.25,SP500,40,504,0.5,0.25,85.27360689482911,0.1530618352614394,85.27722344483453,0.1530965091120862,False,85.14556875878557,0.1523023030929741,85.14917987853534,0.15233705290993851,False
cfg18_aw40_pl504_k0.5_mn0.25,GOLD,40,504,0.5,0.25,2.2311209196134474,0.5048866320310889,2.2312322553607693,0.5049170813430391,False,2.2277723748377642,0.5018733891963569,2.227883543414292,0.5019039393179513,False
cfg18_aw40_pl504_k0.5_mn0.25,SILVER,40,504,0.5,0.25,1.6868279024311,0.31968777868323045,1.686659698183187,0.3196772758715409,True,1.6842966144379772,0.31791978747236255,1.6841286627489933,0.31790937005101605,True
cfg18_aw40_pl504_k0.5_mn0.25,BTC,40,504,0.5,0.25,9.854766780686429,1.067291875605472,9.855679074865842,1.0673092354078406,False,9.839975254151318,1.065231781322162,9.84088617851966,1.0652491717139174,False
cfg18_aw40_pl504_k0.5_mn0.25,OIL,40,504,0.5,0.25,1.180426731454997,0.22793791573560776,1.1798550873762443,0.22782375575083372,True,1.1786558041099957,0.2264047348324641,1.1780850183556857,0.2262905906561879,True
cfg19_aw40_pl504_k0.5_mn0.5,SP500,40,504,0.5,0.5,85.27360689482911,0.1530618352614394,85.27722344483453,0.1530965091120862,False,85.14556875878557,0.1523023030929741,85.14917987853534,0.15233705290993851,False
cfg19_aw40_pl504_k0.5_mn0.5,GOLD,40,504,0.5,0.5,2.2311209196134474,0.5048866320310889,2.2312322553607693,0.5049170813430391,False,2.2277723748377642,0.5018733891963569,2.227883543414292,0.5019039393179513,False
