config_id,asset,sharpe_window,pctile_lookback,k,min_mult,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg15_sw60_pl504_k1.0_mm0.5,BTC,60,504,1.0,0.5,9.85220837059192,1.0672329642907101,9.855679074865842,1.0673092354078406,False,9.837420685673676,1.0651728068881026,9.84088617851966,1.0652491717139174,False
cfg15_sw60_pl504_k1.0_mm0.5,OIL,60,504,1.0,0.5,1.180552843449731,0.2279228610509689,1.1798550873762443,0.22782375575083372,True,1.1787817267473792,0.22638960475859193,1.1780850183556857,0.2262905906561879,True
cfg16_sw60_pl504_k1.5_mm0.25,SP500,60,504,1.5,0.25,85.26544655308078,0.15307470813008073,85.27722344483453,0.1530965091120862,False,85.13742066980322,0.15231508854636233,85.14917987853534,0.15233705290993851,False
cfg16_sw60_pl504_k1.5_mm0.25,GOLD,60,504,1.5,0.25,2.2313943063506705,0.5049869068392341,2.2312322553607693,0.5049170813430391,True,2.22804535108439,0.5019733869001346,2.227883543414292,0.5019039393179513,True
cfg16_sw60_pl504_k1.5_mm0.25,SILVER,60,504,1.5,0.25,1.6865388708408642,0.31963527804552166,1.686659698183187,0.3196772758715409,False,1.6840080168291083,0.31786712217432184,1.6841286627489933,0.31790937005101605,False
cfg16_sw60_pl504_k1.5_mm0.25,BTC,60,504,1.5,0.25,9.851082700391597,1.067212921803602,9.855679074865842,1.0673092354078406,False,9.836299416202348,1.065152758425275,9.84088617851966,1.0652491717139174,False
cfg16_sw60_pl504_k1.5_mm0.25,OIL,60,504,1.5,0.25,1.18077242930048,0.22788987021220744,1.1798550873762443,0.22782375575083372,True,1.1790009828896424,0.22635634843088587,1.1780850183556857,0.2262905906561879,True
cfg17_sw60_pl504_k1.5_mm0.5,SP500,60,504,1.5,0.5,85.27660485194404,0.1530851298999634,85.27722344483453,0.1530965091120862,False,85.14856221446324,0.15232559507507312,85.14917987853534,0.15233705290993851,False
cfg17_sw60_pl504_k1.5_mm0.5,GOLD,60,504,1.5,0.5,2.231392606814006,0.5049683855699171,2.2312322553607693,0.5049170813430391,True,2.228043654099587,0.5019551325301455,2.227883543414292,0.5019039393179513,True
cfg17_sw60_pl504_k1.5_mm0.5,SILVER,60,504,1.5,0.5,1.6868846911231874,0.319706712875713,1.686659698183187,0.3196772758715409,True,1.6843533178617502,0.31793872813451796,1.6841286627489933,0.31790937005101605,True
cfg17_sw60_pl504_k1.5_mm0.5,BTC,60,504,1.5,0.5,9.851938906266131,1.067226170491,9.855679074865842,1.0673092354078406,False,9.837151625948971,1.0651660097749647,9.84088617851966,1.0652491717139174,False
cfg17_sw60_pl504_k1.5_mm0.5,OIL,60,504,1.5,0.5,1.1806204935638447,0.2279319573549458,1.1798550873762443,0.22782375575083372,True,1.178849275284745,0.22639869664114862,1.1780850183556857,0.2262905906561879,True
cfg18_sw60_pl756_k0.5_mm0.25,SP500,60,756,0.5,0.25,85.28396399128606,0.153121301773805,85.27722344483453,0.1530965091120862,True,85.15591030404647,0.15236182926221073,85.14917987853534,0.15233705290993851,True
cfg18_sw60_pl756_k0.5_mm0.25,GOLD,60,756,0.5,0.25,2.2313004562463843,0.504937159865326,2.2312322553607693,0.5049170813430391,True,2.2279516418961767,0.5019239530190404,2.227883543414292,0.5019039393179513,True
cfg18_sw60_pl756_k0.5_mm0.25,SILVER,60,756,0.5,0.25,1.686797227553805,0.31970030634509455,1.686659698183187,0.3196772758715409,True,1.6842659856190534,0.31793236547233084,1.6841286627489933,0.31790937005101605,True
cfg18_sw60_pl756_k0.5_mm0.25,BTC,60,756,0.5,0.25,9.854730871768203,1.0672929522596868,9.855679074865842,1.0673092354078406,False,9.8399393991504,1.0652328370881963,9.84088617851966,1.0652491717139174,False
cfg18_sw60_pl756_k0.5_mm0.25,OIL,60,756,0.5,0.25,1.1804370396658532,0.22792517307703847,1.1798550873762443,0.22782375575083372,True,1.1786660968430578,0.2263919834111312,1.1780850183556857,0.2262905906561879,True
cfg19_sw60_pl756_k0.5_mm0.5,SP500,60,756,0.5,0.5,85.28396399128606,0.153121301773805,85.27722344483453,0.1530965091120862,True,85.15591030404647,0.15236182926221073,85.14917987853534,0.15233705290993851,True
cfg19_sw60_pl756_k0.5_mm0.5,GOLD,60,756,0.5,0.5,2.2313004562463843,0.504937159865326,2.2312322553607693,0.5049170813430391,True,2.2279516418961767,0.5019239530190404,2.227883543414292,0.5019039393179513,True
cfg19_sw60_pl756_k0.5_mm0.5,SILVER,60,756,0.5,0.5,1.686797227553805,0.31970030634509455,1.686659698183187,0.3196772758715409,True,1.6842659856190534,0.31793236547233084,1.6841286627489933,0.31790937005101605,True
cfg19_sw60_pl756_k0.5_mm0.5,BTC,60,756,0.5,0.5,9.854730871768203,1.0672929522596868,9.855679074865842,1.0673092354078406,False,9.8399393991504,1.0652328370881963,9.84088617851966,1.0652491717139174,False
cfg19_sw60_pl756_k0.5_mm0.5,OIL,60,756,0.5,0.5,1.1804370396658532,0.22792517307703847,1.1798550873762443,0.22782375575083372,True,1.1786660968430578,0.2263919834111312,1.1780850183556857,0.2262905906561879,True
cfg20_sw60_pl756_k1.0_mm0.25,SP500,60,756,1.0,0.25,85.27222269978799,0.15307601827061526,85.27722344483453,0.1530965091120862,False,85.14418664211631,0.15231642394712108,85.14917987853534,0.15233705290993851,False
