config_id,asset,skew_window,neg_threshold,pos_threshold,buy_multiplier,reduce_fraction,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg07_sw60_nt-0.5_pt0.5_bm2.0_rf0.95,BTC,60,-0.5,0.5,2.0,0.95,9.865798787650549,1.069874375288712,9.855679074865842,1.0673092354078406,True,9.85099341232773,1.0678211785653666,9.84088617851966,1.0652491717139174,True
cfg07_sw60_nt-0.5_pt0.5_bm2.0_rf0.95,OIL,60,-0.5,0.5,2.0,0.95,1.1800152668206096,0.22766735062922316,1.1798550873762443,0.22782375575083372,False,1.1782458507216196,0.2261324727259746,1.1780850183556857,0.2262905906561879,False
cfg08_sw60_nt-0.25_pt0.25_bm1.5_rf0.85,SP500,60,-0.25,0.25,1.5,0.85,85.3798276860914,0.15500627176886786,85.27722344483453,0.1530965091120862,True,85.25163010628798,0.15424935621400832,85.14917987853534,0.15233705290993851,True
cfg08_sw60_nt-0.25_pt0.25_bm1.5_rf0.85,GOLD,60,-0.25,0.25,1.5,0.85,2.226160071779543,0.504520777512161,2.2312322553607693,0.5049170813430391,False,2.2228189757243326,0.5015374043738745,2.227883543414292,0.5019039393179513,False
cfg08_sw60_nt-0.25_pt0.25_bm1.5_rf0.85,SILVER,60,-0.25,0.25,1.5,0.85,1.685771222897915,0.31953826024248183,1.686659698183187,0.3196772758715409,False,1.6832423568399641,0.3177719835738092,1.6841286627489933,0.31790937005101605,False
cfg08_sw60_nt-0.25_pt0.25_bm1.5_rf0.85,BTC,60,-0.25,0.25,1.5,0.85,9.91160829854006,1.0780575345181171,9.855679074865842,1.0673092354078406,True,9.896739571742469,1.0760241950507017,9.84088617851966,1.0652491717139174,True
cfg08_sw60_nt-0.25_pt0.25_bm1.5_rf0.85,OIL,60,-0.25,0.25,1.5,0.85,1.1781850583131699,0.22658876441850523,1.1798550873762443,0.22782375575083372,False,1.1764203999386689,0.22504627500600582,1.1780850183556857,0.2262905906561879,False
cfg09_sw60_nt-0.25_pt0.25_bm1.5_rf0.95,SP500,60,-0.25,0.25,1.5,0.95,85.36696481744457,0.15389743551886462,85.27722344483453,0.1530965091120862,True,85.23878651997903,0.1531394588985986,85.14917987853534,0.15233705290993851,True
cfg09_sw60_nt-0.25_pt0.25_bm1.5_rf0.95,GOLD,60,-0.25,0.25,1.5,0.95,2.230518745521158,0.5051956658399667,2.2312322553607693,0.5049170813430391,False,2.227171104910782,0.5021921217631758,2.227883543414292,0.5019039393179513,False
cfg09_sw60_nt-0.25_pt0.25_bm1.5_rf0.95,SILVER,60,-0.25,0.25,1.5,0.95,1.6865180846366596,0.31968995654962934,1.686659698183187,0.3196772758715409,False,1.6839872618354144,0.3179226257795706,1.6841286627489933,0.31790937005101605,False
