config_id,asset,signal_choice,lookback_years,stress_pctile,stress_tilt_fraction,max_lump_multiple,wealth_over_invested_fee0.001,sharpe_fee0.001,dca_wealth_over_invested_fee0.001,dca_sharpe_fee0.001,beats_dca_fee0.001,wealth_over_invested_fee0.0025,sharpe_fee0.0025,dca_wealth_over_invested_fee0.0025,dca_sharpe_fee0.0025,beats_dca_fee0.0025
cfg18_nfci_lb10_pc70_tf0.0,SP500,nfci,10,70,0.0,6.0,85.25695684633575,0.15307532684668437,85.27722344483453,0.1530965091120862,False,85.12894371036455,0.1523156344907289,85.14917987853534,0.15233705290993851,False
cfg18_nfci_lb10_pc70_tf0.0,GOLD,nfci,10,70,0.0,6.0,2.179898657568148,0.5269356518808694,2.2312322553607693,0.5049170813430391,False,2.1766270230958353,0.5254883438210327,2.227883543414292,0.5019039393179513,False
cfg18_nfci_lb10_pc70_tf0.0,SILVER,nfci,10,70,0.0,6.0,1.6697792550308208,0.3517659575010885,1.686659698183187,0.3196772758715409,False,1.6672735656073676,0.3509272381486712,1.6841286627489933,0.31790937005101605,False
cfg18_nfci_lb10_pc70_tf0.0,BTC,nfci,10,70,0.0,6.0,9.855679074865842,1.0673092354078406,9.855679074865842,1.0673092354078406,False,9.84088617851966,1.0652491717139174,9.84088617851966,1.0652491717139174,False
cfg18_nfci_lb10_pc70_tf0.0,OIL,nfci,10,70,0.0,6.0,1.1869943349714311,0.25527818200903907,1.1798550873762443,0.22782375575083372,True,1.185213546359888,0.2545015021075632,1.1780850183556857,0.2262905906561879,True
cfg19_nfci_lb10_pc70_tf0.25,SP500,nfci,10,70,0.25,6.0,85.27026956323253,0.1530869538275566,85.27722344483453,0.1530965091120862,False,85.14223643819706,0.15232732555995152,85.14917987853534,0.15233705290993851,False
cfg19_nfci_lb10_pc70_tf0.25,GOLD,nfci,10,70,0.25,6.0,2.1960482444764544,0.5228636053057355,2.2312322553607693,0.5049170813430391,False,2.1927523613751503,0.521014135765823,2.227883543414292,0.5019039393179513,False
cfg19_nfci_lb10_pc70_tf0.25,SILVER,nfci,10,70,0.25,6.0,1.676188174616368,0.3437121169461381,1.686659698183187,0.3196772758715409,False,1.6736728621905348,0.3426420517127576,1.6841286627489933,0.31790937005101605,False
cfg19_nfci_lb10_pc70_tf0.25,BTC,nfci,10,70,0.25,6.0,9.855679074865842,1.0673092354078406,9.855679074865842,1.0673092354078406,False,9.84088617851966,1.0652491717139174,9.84088617851966,1.0652491717139174,False
cfg19_nfci_lb10_pc70_tf0.25,OIL,nfci,10,70,0.25,6.0,1.185247602821,0.24896639471149773,1.1798550873762443,0.22782375575083372,True,1.1834694369304042,0.24799206517991254,1.1780850183556857,0.2262905906561879,True
cfg20_nfci_lb10_pc80_tf0.0,SP500,nfci,10,80,0.0,6.0,85.27841065067945,0.15309438415141527,85.27722344483453,0.1530965091120862,False,85.15036530178888,0.1523348096174644,85.14917987853534,0.15233705290993851,False
cfg20_nfci_lb10_pc80_tf0.0,GOLD,nfci,10,80,0.0,6.0,2.19466976610688,0.5291146003005364,2.2312322553607693,0.5049170813430391,False,2.1913759527929155,0.5274137678352186,2.227883543414292,0.5019039393179513,False
cfg20_nfci_lb10_pc80_tf0.0,SILVER,nfci,10,80,0.0,6.0,1.6660035412766312,0.3410357375059037,1.686659698183187,0.3196772758715409,False,1.663503521093049,0.34002607866676793,1.6841286627489933,0.31790937005101605,False
cfg20_nfci_lb10_pc80_tf0.0,BTC,nfci,10,80,0.0,6.0,9.855679074865842,1.0673092354078406,9.855679074865842,1.0673092354078406,False,9.84088617851966,1.0652491717139174,9.84088617851966,1.0652491717139174,False
cfg20_nfci_lb10_pc80_tf0.0,OIL,nfci,10,80,0.0,6.0,1.1797000804076327,0.24117103372424176,1.1798550873762443,0.22782375575083372,False,1.177930244130271,0.2402479543456438,1.1780850183556857,0.2262905906561879,False
cfg21_nfci_lb10_pc80_tf0.25,SP500,nfci,10,80,0.25,6.0,85.27980932975295,0.15309629397220223,85.27722344483453,0.1530965091120862,False,85.15176188074366,0.15233675197469934,85.14917987853534,0.15233705290993851,False
cfg21_nfci_lb10_pc80_tf0.25,GOLD,nfci,10,80,0.25,6.0,2.2043873913169354,0.5243815920875075,2.2312322553607693,0.5049170813430391,False,2.201078986974126,0.5223561229181596,2.227883543414292,0.5019039393179513,False
cfg21_nfci_lb10_pc80_tf0.25,SILVER,nfci,10,80,0.25,6.0,1.6704583280111966,0.3355550914217486,1.686659698183187,0.3196772758715409,False,1.6679516189586436,0.3343556212484967,1.6841286627489933,0.31790937005101605,False
cfg21_nfci_lb10_pc80_tf0.25,BTC,nfci,10,80,0.25,6.0,9.855679074865842,1.0673092354078406,9.855679074865842,1.0673092354078406,False,9.84088617851966,1.0652491717139174,9.84088617851966,1.0652491717139174,False
cfg21_nfci_lb10_pc80_tf0.25,OIL,nfci,10,80,0.25,6.0,1.1802011637906518,0.23648933273326275,1.1798550873762443,0.22782375575083372,True,1.1784305751358377,0.23540159367317615,1.1780850183556857,0.2262905906561879,True
cfg22_nfci_lb10_pc90_tf0.0,SP500,nfci,10,90,0.0,6.0,85.31778058819047,0.15312526175680427,85.27722344483453,0.1530965091120862,True,85.18967612527968,0.15236573597965614,85.14917987853534,0.15233705290993851,True
